name,mz,rt,Size_3_3,Size_3_1,Size_3_2,Size_5_1,Size_1_2,Size_4_2,Size_2_2,Size_2_3,Size_6_2,Size_1_3,Size_4_1,Size_2_1,Size_1_1,Size_6_1,Size_5_2
M139T991_POS,139.01780444194128,991.2992248535156,48372730.90769749,51679181.00692478,51797415.4369429,36155174.66452428,38838267.226523526,52292823.31439121,37743979.17723447,55631472.882649854,39971512.93361785,50465144.58421613,47054511.48114524,51539233.18605915,42120743.62796598,34923681.997279264,48925709.61693457
M139T65_POS,139.0582264191884,65.14213890991212,25026977.74517152,59095909.40199888,37017926.20418117,31622107.32919528,31196681.314620882,30987678.320341166,70552538.10990648,41582400.064639,26313771.649522245,33905592.27332984,32468562.08850253,22203981.13990587,19831152.68716692,23037911.430434804,28597400.140731934
M140T937_POS,139.98782020171825,937.4987487792969,284914946.3816086,286695082.53386843,265860907.7548147,287418810.4579188,293818617.8410349,287895233.89008176,266370826.39274523,274485196.6022848,284465329.52049625,272682256.6617455,290226805.218992,282784935.7007338,287170350.51229537,284484749.40198076,281785843.74663574
M140T932_POS,140.06807547610723,931.7825927734375,158268047.74217972,157280495.38768667,172305929.1602972,142513253.51353523,136538998.04808465,148859137.91385722,172884068.82067657,146116419.3035944,153557686.62520093,160481904.26879978,151521623.03143677,158544585.70460635,146909566.66568276,133656497.46290201,152692271.35464078
M141T944_POS,140.95102483228,944.20648193359375,14870119.18862362,15295577.564976482,18250322.873580728,18097928.981107727,16618054.60389676,21074271.00602485,14661371.928615779,21090500.61473286,17015833.44169655,17389367.725399178,16743789.444246193,15672022.013702365,16197186.792435506,15647021.145446312,17325520.1691415
M142T940_POS,141.9582660735376,939.6446533203125,77952393.8994898,66271812.91747144,75872446.51503563,70521532.56134318,84567270.9475737,75867973.17578813,72868848.51064374,73609795.15046984,63027027.03613562,47285073.61799204,91192572.04683499,80556651.50693412,65225586.06621026,76567040.88106383,86908928.54479857
M142T935_POS,141.98322786766522,935.389404296875,52152488.37223622,49468846.58487236,46525305.99032725,34508234.465513945,39972956.72631447,32338929.62939483,45469912.13893888,51177209.539624006,49743260.94073225,47257130.94527825,22823826.27222649,32370508.71694357,32489606.623200856,30531931.23804875,24354733.533278447
M142T67_POS,142.08620211717064,66.77440643310547,16854846.253210492,30191959.69177035,14464109.861658141,16739036.236810513,20288500.750812184,14918525.708778655,19711156.437359765,15689302.4992126,26081544.786433868,11084349.465885071,12763450.053664297,19958009.62842207,9103891.820406547,21255812.235814586,31285208.385849323
M142T917_POS,142.0975036357794,917.40472412109375,54881739.15062227,54674140.97299368,50637337.42289091,25232985.734907333,56105743.47726148,48760286.36239123,75077673.0647006,80407115.83057106,43093835.93676872,59302339.41526851,44831874.896264404,18379913.1580581,50757583.68797167,30952395.883055523,31211470.361792263
M143T672_POS,143.03392996090935,671.7588195800781,284368090.0584063,516387571.0124461,608265725.3237776,658546970.5825508,748017426.2923421,486746462.2154379,609422353.821824,696119205.8838252,489586981.7892374,548906742.2278242,321458332.0645205,340600425.5455558,323479245.0312522,244935588.33338293,441426168.4709369
M143T102_POS,143.0339155699566,102.32188415527344,466318463.3106351,179892615.66197154,379087097.5036511,514714576.4533521,514866321.344284,349409079.6515943,587494805.7267325,401148920.40382344,613501941.0297045,243402991.1816443,308618494.68370706,343917710.4586209,330047434.32131284,469367122.8479031,480029229.2631238
M143T63_POS,143.08140535654132,63.30814552307129,19933639.86559495,43343188.14813625,22879377.3931861,36187690.50530279,23106071.475106616,25733923.14181055,27258533.032010444,12495470.915091107,34000974.707079135,13339852.297710283,28104912.263687644,22621789.06691236,15029421.570985526,60511721.67538318,39684061.40064226
M144T78_POS,144.06543403832725,77.7138900756836,103435233.39276586,119151187.37952329,310692634.48923606,87377574.60780086,86676804.4389808,122483697.74330233,119553369.37010291,112680604.64025277,149696434.17953494,109328210.41002265,101740314.5516497,156563079.5604542,99230349.48852228,101831301.20857824,105112682.70640992
M144T932_POS,144.17469456915484,931.7923889160156,2810395.544635549,3066978.914614059,3240963.5838989057,3398657.2021915233,3381899.718815541,3119741.001740228,3477719.583126543,3051597.926409825,3498440.79356588,3378220.0096919984,2765289.272106283,3007493.467422808,2918088.1360880863,2893272.157870058,2952077.982618112
M145T924_POS,144.98217621591053,923.6605529785156,64923234.29736159,37761681.0537545,57552100.35955066,46788148.18401485,121488509.05591086,85484717.34585188,47208130.03660219,38068215.28847005,33792172.0695914,78216071.01371725,43639950.741308585,73608088.45551878,40985066.086175695,96348040.89464921,57291162.00586816
M145T74_POS,145.04936306796696,74.47816848754883,411054390.2145609,385986423.34124404,458924238.9527725,306359354.14191824,439160554.2882513,359369290.1391521,174058874.80488375,409898266.7598122,273191873.6661152,313082654.5520761,191980574.28644875,323176242.0114556,234754063.8545489,187327540.72179228,411522429.38486654
M145T953_POS,145.0493458350777,952.623046875,849040282.2499627,792808834.2214333,617536757.5037626,644698435.3079743,697920385.5798804,600896622.8016856,837437384.7790862,579680371.5478864,728911810.8011615,449496294.6269698,621852136.3067031,391427533.0246646,638719771.2840593,645164407.7458634,673184984.370449
M146T65_POS,146.11749116398468,65.15007781982422,345897542.6286682,397952454.70739645,858323626.6065382,299986657.51853,365756001.0181402,1195082967.3113463,481562302.7435225,329689960.08722377,422172981.18164307,661037989.4980019,630052873.6401713,383176763.8360098,701133726.1495959,243735843.13272074,303482964.75602704
M147T938_POS,146.9803042718107,937.9340515136719,45617727.99304741,83070365.4003999,42305110.238351576,77353382.94928654,59479442.76498356,93146032.06952499,94944126.72143649,89526634.8068066,56376351.53274252,89304376.64324631,89171464.20577298,97603667.38514097,103324222.17737962,113699211.73137546,119548815.61436048
M147T447_POS,147.04393284003402,447.2902470703125,36149432.7840157,92494733.98589984,165945644.68578404,89231611.33027649,34916793.93441634,75010712.59915774,125147660.23347785,113051690.61242738,135526845.05033877,96995301.62440805,39918056.00105406,85072688.78082025,126467393.41962095,135145322.1550135,92053970.44927724
M147T65_POS,147.0763429047745,65.18384552001953,1101652919.7310195,3098729151.795297,1631752614.6454294,175641794.26092586,1141491925.7269585,356801913.5515743,1464882180.268523,230363791.9938385,1754515597.5877867,1570185906.9313326,1478577593.4277756,764141157.0318251,850777397.5556251,124319025.94447815,170408304.88071996
M148T447_POS,148.0473459249866,447.281494140625,6171529.971737397,6841929.117843031,12622900.036295643,6647329.901107534,6425444.341962369,5167907.649307905,8799506.117364839,8427608.534403669,10032662.85022881,7340434.916290014,8391304.026671365,6027536.35900428,8383963.5185756385,10540255.972254012,7890853.413743188
M148T66_POS,148.06030967371692,66.19795989990234,199574243.42493644,143935814.6714119,313351261.1701218,169276043.03940055,208294046.06064424,143838551.86441445,247370118.64426535,233995683.11428875,210212217.9263162,287428363.202199,163131285.4789292,222759183.0984654,234684459.75034744,102560943.99769422,160297330.80413494
M149T754_2_POS,149.0231947153949,753.9952697753906,362836894.0418115,380976535.9098447,362195253.9985195,444065104.84670043,373453357.8914129,364360849.06537026,360363331.3526256,363657766.6026779,374487490.1251194,385247853.8424495,374357446.64915264,365178140.25325215,387658078.81996524,362258348.8437433,439693772.85420686
M149T94_POS,149.05965565043692,93.77648544311523,24795217.81486579,21133636.93642968,22214039.24233601,16385126.547411462,24432124.57985771,10592361.375431389,26835531.496402025,13747690.42695707,30130363.905316606,34157165.30281271,56469883.39151308,13607292.48856877,26080673.570626616,23522227.331356097,15296876.960087387
M150T938_POS,150.01981820798818,937.9280700683594,48437323.8410752,54084201.14118738,58187634.72062938,59996199.58653045,50968191.43971591,48248871.27142508,51161624.692913674,64262991.461679794,65644875.1929227,69149153.29562649,61822189.437111,63811787.89941133,68006220.2870609,55444955.723096736,57971170.10027271
M150T754_POS,150.026590110646,754.2275390625,28863481.668936014,30881282.680254333,29529057.616089847,37182539.04392556,29782558.51642153,28782397.568662934,27785810.39658705,28929246.634275716,28207672.829479374,29620397.438997768,30934169.94353577,28468632.424352992,32003708.454914555,29115995.481934153,34791646.614204735
M150T76_POS,150.05818283485897,75.94466018676758,370358116.86383295,303718404.0506547,325729670.1623583,60112124.02403848,344121023.13183355,123650870.98480296,353261255.9156533,97759789.96209025,298139262.9865946,429501111.3995159,508741202.93765765,103682975.03107494,223098830.80228335,131176312.28379518,62132766.046267495
M150T489_POS,150.09129414815453,488.6302795410156,25083812.362607904,25648381.614543118,30028809.144860562,31386965.6210102,24481459.68298302,27558954.522408675,22176442.735346165,18079532.01812937,16195941.424893402,32289773.998098318,12637928.953203,24044783.293691467,14038246.93062713,13310884.388336413,29818530.194784835
M151T943_POS,151.00495069720637,942.8963928222656,49222577.251097545,48354387.72599213,45886598.96958368,41741279.29115925,55925499.189765185,39785319.29994567,50075347.08058828,53692997.89919452,53895024.14232716,68879319.57964686,55747122.389473006,65030024.43432579,54678706.3645927,70621717.74017929,51160840.07164226
M151T64_POS,151.0352618141528,64.384124755859375,48542759.79703656,42169715.26457083,30692301.696899448,23059774.872678187,44847108.1573303,32062103.167546436,17551101.796647992,18040436.37465505,30017097.898786828,36907614.5827932,23437910.393416043,17171867.761667665,27855258.802200876,24349543.067062367,26337781.990146175
M151T76_POS,151.06169782728284,76.21684265136719,12166212.674701754,10398524.290336424,7065804.89865995,6205180.422254088,12132711.799231287,3793158.330853131,11536308.003031887,8443037.710341947,8535799.448256174,15409178.754616378,20012473.5592428,7551966.503117943,6776492.69878249,6532352.9721162245,7226504.190928053
M151T917_POS,151.1228659325164,917.05120849609375,117352485.11435926,90464778.64086463,67508184.1716273,75611662.07485846,66431618.37272241,65698697.31398855,60550832.445942,136509967.73143315,73061568.64996333,41690856.115729064,58861761.64143441,72119434.5765452,84849938.47748521,96757584.8151103,61569516.22978804
M152T936_2_POS,152.04669573518555,936.2552490234375,3201299.94135215,5655405.773250224,5325021.7939169835,3214419.9192974335,2276072.911764972,5999194.075279973,4451002.466567561,6190341.155891776,5807124.164361049,4811683.3069446115,5679111.704760821,5180560.976669399,3757559.490507614,4643645.626227813,5298540.198251343
M152T960_POS,152.07046025726206,959.8250732421875,18263254.1116489,23544551.53861006,18105598.484182633,29660268.522442855,27681078.53214231,21873503.639771853,26414054.836374782,15079003.65254957,34281310.18651016,23777737.339170855,33077171.81771621,34384716.105828464,39045786.189031795,12926745.816686124,29283702.226151496
M153T938_POS,152.99478360208343,937.93023681640625,234617871.03315553,220932354.22410703,231329990.96506053,214022955.39517212,221308256.6889873,228265146.87116453,222303098.2235013,227664943.5912358,229612747.7675277,217909518.93449068,235746181.4755569,227735712.31031355,219685671.6084702,233058542.06112173,228232059.52729702
M153T331_POS,153.05451096634772,330.7455079345703,18540203.40666499,17843990.95341754,16179817.505688377,10871713.058856,17336651.772747833,15322872.567950279,10146867.833703639,8764579.889830781,8652006.679882353,11563264.506500676,9052619.842731798,14716734.092881203,9450563.814650944,10271546.954984538,10183413.167314516
M153T772_POS,153.0909844454412,772.40606689453125,5120783.6349523645,8660519.574232385,7567455.3564599715,5434817.3835299555,5259669.750691049,5203667.875396465,5765263.7551791845,6142160.868841962,5751636.3284070585,5735325.095732419,5588692.100288627,7077104.385714554,6179564.08375875,5313813.950940725,5191717.738144284
M154T936_POS,153.99337468099964,936.2547302246094,31530946.544141382,33700956.62308004,33199811.235129453,30433147.205445807,32667971.15133207,31108617.752733372,27771081.915848248,30245641.56946361,23004726.70423668,34076572.27687549,30025535.226478722,28495580.728551015,30385997.549298257,30442881.751654822,28639352.170095883
M154T958_POS,154.08628243578784,958.0820007324219,23553361.83646552,27278750.32848682,28314095.967939533,14358691.914611816,23590007.5004789,17110835.364453983,16041106.30701219,16320750.510417163,22606030.917008452,10754882.01166838,10355923.020700442,20479820.7130068,7692502.816925182,18401507.101823512,17225418.304068174
M154T64_POS,154.13376180673674,64.21308898925781,64423870.52603929,29342848.63564832,81398226.11692452,32667809.29244287,64589284.74970669,69566310.7174278,49288347.40661109,3043617.3304631785,75260156.47440773,92119766.85155801,29859820.171798475,31874095.89914684,36518226.51912785,4150493.411849978,29829547.193369888
M155T938_POS,154.98996583386867,937.93023681640625,4232826756.0603924,4061804209.4478383,3927601035.581127,4117139425.8249073,4202944190.9868193,4123507131.9843535,3968055872.840267,4139810588.037823,4197747419.205823,4077980148.887532,4264860103.3338933,4245358160.378657,4383996802.403195,4117312144.380237,4016373048.6993995
M155T121_POS,154.99004759782989,121.04761505126953,143499085.1912552,155506652.80103102,181179971.1835599,99834316.44773288,186876065.5919942,183491195.24809057,160403949.00272498,171149267.80042922,160538487.43043435,186424284.08358097,174823385.00084743,212093715.13467312,169304995.72134486,158172351.72150707,188638940.90176
M156T938_POS,155.99349268589822,937.9332275390625,120861292.92214486,124564826.01678821,117371124.89217879,124710363.50695753,122144666.47388364,129489266.7297982,122664971.15624832,127046094.51620227,127082844.87902273,126349417.91625102,127739517.47642687,126744128.17450531,134718618.66640952,122284698.14866316,116881382.35391916
M156T78_POS,156.06528227727682,78.28215789794922,173042442.7053725,126754083.71868214,198332546.2223386,76686000.13152412,171681082.30525452,175638095.71402276,109712164.50216268,100813089.00047995,97695294.00648168,134672593.6113428,73645325.56362532,129254595.80999987,26066344.39278487,75588679.04778016,89063246.70704986
M156T63_POS,156.07675288377231,63.31732177734375,42162679.68146086,190992610.7232489,38467257.58257003,31428979.402654395,39883032.61047781,6749458.293160579,50008292.641770616,12482116.41597977,47585841.4365398,67490239.4948303,106993477.36440198,22775462.984992605,34539180.75409682,28389089.097009335,26181722.390290175
M157T938_POS,156.990589998269,937.93023681640625,320973871.74238205,301508112.81724155,280325154.7448127,272227194.18083066,275240188.90695083,285768202.52453077,290804365.63121957,285552033.1028573,301157565.08156824,286698931.49369967,304826309.1464494,254668308.41037104,275900239.038019,288572376.08709776,272521436.2090517
M157T78_POS,157.06884405735175,77.84811782836914,7518136.871231431,7466832.831917406,10561080.218455704,2379510.871030106,7812868.729762825,8854060.276125832,4448002.536236952,4106841.1746547236,3429195.539583779,6566659.463560062,4107514.9174381644,7958898.796190907,5142184.141575317,1960056.7704632892,5919907.225029865
M157T819_POS,157.12229750304033,818.8980712890625,3223681.8473482816,3607215.7943726513,3268784.431710912,4114038.9346863446,3472282.099814991,3795035.501745908,3911057.083671894,4125045.9262105753,4425945.840774811,4502810.184848779,3651234.323837976,3888772.8851799327,3582704.5885331687,3760483.008069987,4028883.1002685837
M157T700_POS,157.15878815776003,700.33050537109375,23359641.21211944,24129176.388535995,23835013.443870798,25685340.329429243,24830028.604826283,25736866.781159945,24382436.944202535,22441189.530417044,24778847.741151717,24687892.9572595,23019723.345685743,23099693.13932632,23637644.702679306,22267865.377779197,22630233.20389326
M158T65_POS,158.08121067426816,65.44689178466797,138366724.37436816,189116441.52717918,146981969.530403,64168836.800069705,145275628.0070344,87770700.78182195,106044819.20016131,82217380.65366265,73073098.4078596,45807645.1439566,36721227.522327416,62894767.29419646,84810536.32452638,133387788.21836132,88121925.16460137
M158T638_POS,158.15386442300576,638.38433837890625,47064908.4008869,43383247.15740553,46561029.38741312,46266063.135387026,48903079.1599422,50464964.10861359,44081362.746683456,57533326.27642353,50392418.13492129,54169509.2463665,53478790.19903756,48317810.09077027,54155235.84068129,49017747.59709577,47757241.5133358
M158T601_POS,158.19022861186997,600.56640625,2787093.6870647105,2945879.7301074797,3511179.6656134482,3201411.0784905534,2701585.5550210727,2752132.7864808436,2206896.989869856,2134272.964697771,2186257.1367541053,3568805.8936289162,2093963.5655417559,3330720.7965181475,2655945.7192512164,2197439.5157052777,3635054.889167845
M159T1030_POS,158.96127588171498,1029.897216796875,106942553.1327743,68751750.51884161,164708163.6126145,53422257.13011292,70625013.88108449,87008361.8489017,56975825.913425535,85826735.59903368,93143183.15847868,53038268.904534765,55073216.49642684,86158616.56195936,62826307.00918188,86706699.37025696,56189517.51942021
M159T939_POS,158.98608355418838,938.7904052734375,79424681.43913865,83239796.13932021,79739945.27150916,84215839.18389735,87077557.5520607,79389139.87338544,85161634.70087186,65735138.03002901,68901364.08610226,60367918.82922636,91556663.27648418,70998535.87291826,70532484.96697728,94382869.04807666,67070353.68430941
M159T148_POS,159.0917396684277,148.30602264404297,17126522.860416446,28463443.06409836,15177287.08457068,25048960.30452894,16352973.427962728,8694668.42631868,11955786.490589656,8606341.321624935,21208226.979440447,22135436.50587304,40505253.33563427,6660863.210707158,21195554.408081025,21081951.133892443,27730981.91401501
M160T150_POS,160.07557093135307,150.3557357788086,6762175.322976384,7494152.259345252,5137158.371532557,9227942.02520211,5003002.649450014,3447591.40117032,4321784.595809991,3482616.7591874506,7916682.626752455,8243785.04456802,15799506.747543674,2492008.3861917965,10893319.74668306,6612127.624296729,8576695.231247334
M160T65_POS,160.09670076080167,65.23395156860352,11348012.879984794,16080433.605057005,14194006.910234105,12374303.688354885,13152856.811451552,8777543.943173036,16112619.44077771,14004599.648345847,17113598.398577977,9743366.727368278,8082564.5819963,14853248.503813742,6978501.884820701,15053836.631439053,11784429.241079502
M160T76_POS,160.1080588503035,76.466156005859375,4140726.652973146,5213867.854225506,6403747.583448314,6976826.748335091,3495097.7768644993,1892828.117943542,10511544.491796626,5984996.958018318,6933548.552770153,2934307.567337784,3416589.4590222468,6232672.184894724,3173271.174595855,5277185.778805144,6343311.236016557
M160T946_POS,160.18070572842942,946.1141357421875,4546839.265017962,4858609.792190892,5303300.723770659,5491032.577469225,5125873.957438771,6642266.330379916,5995640.295007934,5267110.361297505,5587999.808838638,7170122.837380919,5928198.565606481,5549386.897589079,5386630.499410778,5037735.645434662,5272469.278175455
M161T938_POS,160.98350950691443,937.9259033203125,9272143.576377196,7045412.480224646,9090530.229170406,9720427.176627686,8798756.585961036,6597347.072499975,8203392.338661232,8811924.857471118,8240680.8425875865,8137121.860766143,8544901.503495427,8174820.362668036,9307651.197178956,6625617.592715216,9533094.591176918
M161T64_POS,161.09201749107373,64.28318786621094,12997168.993571956,89075433.7766584,17802673.82281451,9124645.605264146,13890625.441805057,4740093.573271387,31204903.732210267,12511519.836903103,11553451.410025885,13366857.437732995,9338619.029334862,18212498.94567786,12295052.727690898,15698802.201071285,6874765.507421941
M161T126_2_POS,161.14567825467728,126.42904663085938,51967029.48355639,58421523.78412676,55025406.82941433,57370780.25424243,55591477.31541279,52812858.765790865,61455271.743844904,50816181.75403082,62939124.54366805,53890374.635294884,59273565.64137662,53476342.22374875,52188585.10220915,59229706.31700265,56146664.40269953
M162T64_POS,162.11243422493277,64.24181525878906,728603197.9510305,1470922524.2463272,1924318943.501025,703250333.7969705,761361792.2400224,1862185600.5800047,1037079849.8978848,1290244136.9380276,1106337142.9933188,943052968.6874747,932733565.9225591,1271859731.4952366,1059833021.2246709,644139180.5776421,665922826.5413923
M163T76_POS,163.0599394926221,75.56909942626953,46986545.12535531,25137281.564313598,27246315.493474472,49367016.24221448,29197615.134030536,33057767.60249506,41931413.030861184,52028775.61453308,29697105.98257633,23559680.80681841,41928264.49616185,48730724.48922134,32057988.597497918,25710086.194540497,40043305.83124195
M163T64_POS,163.11558549371597,64.26660919189453,41312283.197911434,89617362.04301344,114456538.93294376,37531680.52737272,35461623.0852489,109152919.59919901,58517437.0442407,58942848.522573344,63075008.305555865,48633151.13539473,49029973.251612894,72278875.4361769,50451265.15924761,39178123.5551614,36482746.7013024
M164T937_POS,163.99040641584463,937.08319091796875,9788682.293487687,7336191.802949925,10001465.166329004,10689376.976978807,10384947.252219554,11575701.018387286,10935644.693060756,8408952.04202731,10981914.94802421,12514490.06633938,8859177.204514928,7985440.250614785,10112917.39604138,9626375.683017246,8576178.867508005
M164T453_POS,164.10703595925415,453.40704345703125,35916912.586823046,32959994.834082503,58685959.06535761,46827424.27226345,36566920.84945492,54717338.185691796,35360177.983647145,33310536.991242524,31650296.90637351,69247228.82912165,27305484.681557238,52575631.71334181,21789005.500103477,17562579.27328094,50200293.080494024
M165T77_POS,165.05466492572032,76.6872329711914,35552358.3774166,32273319.289339915,33802086.58552724,21840335.389137145,36106075.96499527,14580660.834973283,33694466.04453723,14837900.342420684,22671820.117855635,39952222.43665459,56647791.119468115,18339776.983799167,31209352.959781438,15358148.253431795,23732370.46301446
M165T447_POS,165.05468365723806,447.2123260498047,21053368.24415341,56242311.3922276,104787692.16746904,49730726.50654622,21036249.706199665,47690858.92867604,73983184.3402909,66160086.71446444,87106517.44844092,58867686.35247369,24907706.96061536,51311661.85911807,79687152.19330408,80553857.01857617,48156246.615092
M165T757_POS,165.09091947208628,756.66351318359375,1129282.8028530148,1424655.77498666,1567039.423818531,1264221.360413814,1335015.1434995926,1352271.8647581388,1285849.9070248061,1314860.9070584993,1173436.4323151442,1828945.8853455996,935547.5050447433,1354255.1810374816,1459109.3328752588,1426737.0307698322,1530090.5859022632
M165T219_POS,165.10216534900576,218.64974212646484,10255187.502497284,6452734.236537796,4218241.958187051,5505098.232228263,10388793.779595224,8153968.8007992385,3577236.387412578,5174903.8774501,10119365.752936477,8186968.789979573,7131912.933114133,8981749.297096983,5699157.946486184,9160618.103395097,6463281.260754273
M165T930_POS,165.11349056133741,929.83148193359375,5369451.193412349,3752859.9090698035,3980031.240665463,4164695.4727772134,3468443.0072663072,5248325.481858026,4938149.241119756,4480468.298058298,4434755.6247637,4575985.820262397,4233075.54763001,4858205.306752343,6356391.309369886,4286785.245229932,3926760.3257709774
M166T95_POS,165.86352326117094,94.76119232177734,2428756.557703414,2601326.1213400895,2474478.223588737,2517505.916134853,3032194.284783231,2691855.760309384,3923866.3043303136,1950802.1411540783,1875867.11682616,3972338.5752562145,5909581.995125562,2557213.903673104,2575280.059772699,2508403.666477388,2875899.870707955
M166T942_POS,165.9827247761218,942.3795166015625,135556493.67706677,115147673.07593979,117054081.55867529,126798393.75736158,115509704.76677102,133410836.38425806,127955604.9386867,114884488.32989298,128646215.13694492,130549149.09889223,138615006.34730807,130733787.39655633,142815773.8146718,138975315.10193568,129373465.37625365
M166T94_1_POS,166.08609784723242,93.82941818237305,4699287911.431578,4609632457.908641,4558823413.322471,3138522730.842352,4582678787.181598,2110167211.1563573,5309497407.708932,2753929477.230293,5637704880.541422,6216466798.788736,10594374753.31696,2833560111.94491,5181086739.993734,4373043655.294895,3310287072.22272
M167T937_POS,167.01267167112167,937.058837890625,377451055.31877613,329339937.4748225,346281187.98814774,379528100.34747845,351328683.69346607,417166810.4228045,346595905.3777311,317033163.0899989,369340974.10013354,338710653.61767393,327512265.86563027,356834233.41732574,317301908.90059406,337438364.59839404,327014981.79350924
M167T989_POS,167.01271808416945,988.75885009765625,40241692.79001917,35667432.736978285,30714317.22331572,35464632.67625523,44846929.89794444,32441086.89711172,34503668.91253186,47309358.953062646,39439426.02772454,47939987.09409523,34741448.81257748,40600354.58031707,41407478.16950337,37316291.47065878,54786942.41555742
M167T94_POS,167.0893946600231,93.905792236328125,405738641.79951733,392704044.6316001,396107124.0185078,273616650.97237295,396838313.48945165,185252400.20523125,472827192.151903,242855043.9386771,507167169.92089015,567864833.3982292,961329828.5243627,250173681.26938316,467861888.72843367,391650481.72585267,297558323.1223587
M168T943_1_POS,167.9985649184457,943.3215026855469,60674382.462206945,59425278.26811288,60210518.687581085,60480934.90872265,60443375.37274106,61859107.47604601,53571602.37570816,56815034.3339163,59047925.421763785,63670936.49502201,59790559.28447666,56708536.24097084,59756111.81069524,62182137.799669735,62313783.104846746
M168T935_2_POS,168.0160583297337,935.4305725097656,10056274.140704319,8668760.107619403,9346630.089427268,8072160.804749428,9871949.988906838,8213318.477362521,9246607.106646152,9339757.863469115,9569216.845402626,10355135.95468587,10751406.492040757,7882029.153548845,11443077.188228445,9853993.768351967,8903847.937852014
M169T492_POS,169.08595465355702,491.67156982421875,20121534.832150213,1170116.6015593216,4428585.075222082,3875394.9693557173,19691186.717169367,7096989.73254345,2732592.759680125,2312632.873771821,9252029.650079228,14168527.688068885,6686914.532251002,5829546.455388178,1221557.730607287,5655781.395816697,1382733.2965125574
M169T314_POS,169.12211631526034,313.826171875,1419627.6922913794,3492636.4658197463,2458150.40408792,4405014.703069407,1118409.364124127,1339237.2402789681,7613656.289817753,2531253.987332061,6545807.436539188,1297497.4402246724,2018025.51300743,4742126.076101646,2609981.945495098,5617604.412177161,4436773.849827245
M170T937_POS,169.97726251911047,937.0989990234375,122913160.02972479,115649271.64433734,109974192.39289166,96546056.69172691,112220224.43198225,99394110.53481112,96219111.45846269,110954447.8436335,100709327.30669613,100733014.41492315,114583417.42308751,113074753.50230199,93917789.2452082,101335985.98344368,99883945.03999536
M170T772_POS,170.11757776423974,772.02313232421875,12488673.148984402,12102345.595717454,12268589.313295433,13327808.007188858,12444968.635099875,12537526.202001505,13190014.077998545,12387452.70628851,12150591.688960299,12764026.312009646,13094870.36355434,11442616.879094884,12592584.058258798,11946248.16983121,12190780.822124215
M171T937_POS,170.9848904897815,937.08697509765625,22737437.082588874,25738377.082950503,22281191.33231044,23256741.50000986,25423450.690609105,26256216.84840996,27306183.294288624,26073508.004512753,24281462.261174217,21411897.456950393,28736967.04589353,24163228.860121805,27324030.560188767,24598465.695273317,25240199.711803626
M171T946_POS,171.0343239867668,946.18756103515625,30278869.347325895,24601152.719009247,23921331.4639051,17123039.553010996,20125948.56328517,22358647.870752636,33573607.99823484,21771854.966147624,29809561.145383194,23957066.776147265,33807537.71515398,21124276.845327727,25856500.145035695,22817070.933950815,20590596.89138925
M171T450_POS,171.14920253947736,450.4486389160156,69932738.06936492,88082467.98555024,107332777.19588704,126779876.25761503,99912178.7012797,76930831.88248345,71050047.29719207,71050934.89095905,91541006.59188941,89733507.3863987,90488995.69329494,135979440.07687306,88807552.51417947,86690512.38252391,94718512.62271282
M172T662_POS,171.99284348868093,662.3110656738281,30758063.15354627,18717426.90136699,22119508.241439577,16809227.2788677,23653710.715899736,32819827.395634152,31702119.903560434,30972984.313510306,31701329.348386727,31707473.626739174,17789252.20333505,27437770.650403205,30783947.63958786,30515231.091363836,22980770.619840674
M172T427_POS,171.99279063736444,427.4072570800781,22500968.35209304,68841918.4043729,25470618.644573048,38061954.78313173,38362165.066335864,23560771.490871042,29060387.973497245,73105867.1387646,25828104.908830263,45969415.1051774,26071793.834895708,28127818.79009432,22298658.08235278,23232676.01545508,27213407.667787388
M172T81_POS,172.0603207339094,80.8519515991211,5115492.038690988,6873432.395499725,7746364.39703598,3160633.087951468,3272225.471167496,2454749.743901871,2873142.6673119618,2565813.295538298,4342951.629284528,2595511.908462084,2130730.6202024547,2486713.147172307,2382698.3370018834,2076453.2300756846,2504313.368178101
M172T66_POS,172.09667080391333,66.19751739501953,25677940.864875358,25863532.84191153,22901913.29360059,9554403.691094467,27201477.28189022,15440168.95290333,15074258.8998704,4979922.944251307,12424530.260462133,14751648.066559572,9915436.304340526,16493468.359636247,13482592.549690109,16549741.122322675,13419770.888885384
M172T795_POS,172.11529638290997,795.323974609375,8321079.290899099,7684192.707573273,7980761.068316409,8225561.687542035,8615117.730236178,8341693.420850645,8434106.693796659,8152101.257346502,7595316.064703294,8715822.07421432,8335267.060785807,8631924.979084408,8671725.744265212,8737262.897295853,8292384.075404385
M172T776_POS,172.1329724527277,775.77716064453125,23695376.117287938,24535503.747374278,24353172.030795142,27130407.91211414,23352822.26740525,23015123.409918644,25759979.9238518,25277864.384482145,24805762.07682557,27886062.53087366,22111022.675005414,25163252.10302441,26394266.84978259,24606388.444110725,24534828.009914096
M172T843_POS,172.1329968970978,843.39129638671875,12158510.696638176,12896688.68241674,13018189.422479779,11101609.738912417,12495323.017840667,11248389.53506074,12191691.097217485,12200974.461140165,12279649.041650776,11841457.514131695,10196698.50359525,10557976.363594394,18051070.02580896,10439282.04681196,11759040.611950707
