name,mz,rt,Size_3_3,Size_3_1,Size_3_2,Size_5_1,Size_1_2,Size_4_2,Size_2_2,Size_2_3,Size_6_2,Size_1_3,Size_4_1,Size_2_1,Size_1_1,Size_6_1,Size_5_2
M299T66_NEG,299.0927422,66.36758804,2784179.637,25617956.57,22312212.63,32942462.43,2030188.144,11261157.62,19053486.37,18123263.89,164194214.7,621015.8041,68988846.31,1002954.553,25760390.22,44932751.79,41609171.71
M299T94_NEG,299.2594213,94.19740295,1841818.313,2219852.714,1374507.21,1836958.142,1592536.619,1850193.846,1540989.189,2270313.921,1597451.852,1865133.503,895057.0884,1175200.103,1495019.402,616296.3264,1355271.375
M300T93_NEG,300.0362818,93.23929596,1154821.068,2535088.532,1207466.648,2895069.635,1028212.955,1239203.362,2200666.519,1571272.241,4506586.981,880692.1603,767798.8988,1768543.942,1160879.87,2525315.303,3449055.502
M300T66_NEG,300.0958345,66.24990463,5809797.884,5784312.291,4088800.622,5595812.117,4884825.454,2019023.728,5316541.389,3654719.542,29344324.03,4662902.661,11345422.79,3870338.042,2698871.747,7358568.905,6136795.478
M301T95_NEG,301.0718849,95.16183853,4396586.113,1655256.732,92681951.86,138994180.1,3490026.512,7725717.96,1244433.868,70555296.78,731810379.6,2403067.513,194545399.6,2301623.383,85989900.29,135437008.4,141757260.7
M301T73_NEG,301.0717971,73.46852493,880244.4719,34342402.41,43335520.17,48520787.72,18367103.01,16839016.27,53819036.27,65808162.86,184254149.8,554257.4597,51633374.63,50468261.32,29093945.3,35491429.52,65544589.39
M301T63_NEG,301.1665486,62.77487373,36074932.4,40286363.35,39194047.71,46701997.28,26386378.58,25763275.39,24238711.73,26223718.34,16431954.6,31422595.27,18597997.2,31822630.73,30032733.62,21554165.77,51670429.89
M301T69_NEG,301.2388735,68.84294128,8370221.16,8750149.852,9389042.813,16454363.29,7968042.107,10188349.81,9091528.776,13118302.78,12211277.11,12187711.14,14619575.58,6915376.493,15198630.18,15753169.06,16066666.75
M302T363_NEG,302.0006541,363.306,4266914.935,6638554.111,7578440.595,1031506.511,1920558.438,683808.9191,2506601.5,2819415.54,1960444.106,1648359.977,2523889.742,1315716.18,2045279.345,731867.4375,3012446.884
M302T154_NEG,302.0663295,153.9211121,41912190.94,24333374.41,17753110.93,23737982.75,31821093.13,20491575.02,19070261.89,13006508.71,50812757.42,30634586.76,19661472.43,12006253,36144812.03,38094707.8,34693198.25
M302T95_NEG,302.0756492,95.16183853,16100753.52,16133397.14,15555642.73,25053311.14,16109335.86,1027490.458,12934514.88,11057818.37,115206846.6,12816482.96,30020019.4,20665294.96,14203691.43,21338455.14,22208891.37
M302T68_NEG,302.2417255,68.0381012,2364084.109,1052836.301,2883109.201,3148557.511,2238189.627,2104358.992,2466423.705,2329403.711,2345055.561,2266015.556,2243465.751,1171687.404,1928804.259,3485537.444,3055905.064
M303T95_NEG,303.0779116,94.54399109,2562761.906,2784998.966,1322362.17,2368660.126,2114600.485,2228320.632,2000304.114,1544204.473,12353211.71,2271023.323,2972439.386,1650799.546,1793845.172,2174220.957,1617480.601
M304T154_NEG,304.0638987,154.0147095,14196500.13,6485721.799,4999693.888,6068919.548,9395651.243,6555030.008,6115416.769,4283309.935,15697287.87,9614993.726,5953190.699,3248889.43,10359589.61,11297487.67,9116328.229
M305T306_NEG,305.0883525,306.3511063,4658402.583,3259718.334,3904462.476,1853314.53,5308739.263,4799454.23,2493896.855,2564255.963,2308996.022,4428143.942,1222193.765,4014240.216,4334892.869,523184.4216,2808780.094
M305T214_NEG,305.1149105,214.4725302,710596.9563,2217109.408,749793.5428,823842.2251,522800.8132,899755.0193,1052340.547,7608487.349,2748978.032,1687949.705,1904749.704,1988521.23,2983089.136,4465433.731,918995.203
M306T139_NEG,306.0586299,138.6111908,7005075.031,6809488.191,5994059.345,7370481.752,5514765.597,4006037.405,6706971.736,2275302.693,14957102.31,6507629.049,4310702.517,4361438.642,6337147.331,8312903.188,7467676.259
M307T154_NEG,307.0593664,154.252,13804448.87,9854980.017,18133065.91,17522180.39,10497790.26,29770213.62,17519634.3,6565142.305,33955833.37,9303072.601,5172067.255,16192587.4,2606174.51,8055757.886,25511002.05
M307T94_1_NEG,307.1190623,93.98594666,2522622.817,13363084.76,6121534.325,2141234.747,3012813.079,3591152.67,8150185.98,4203612.358,16712746.25,906882.9673,7957716.306,435032.6926,1622146.37,14367909.81,2533080.007
M307T322_NEG,307.1404215,322.4451294,2399572.414,3446388.786,1691565.512,2861327.551,1917803.936,928479.3828,3042454.325,2622355.262,5481411.045,1126140.214,1415385.209,3666535.41,2445634.201,2007754.622,4433234.592
M307T67_NEG,307.2281597,67.20867157,11499858.17,13775623.51,9008149.611,8659677.16,9581146.08,18512153.73,8041091.678,16421460.98,981020.0348,12881257.14,18320390.62,10476299.24,20486596.74,18860986.79,8998625.417
M308T154_NEG,308.0628863,154.184082,1555895.905,2989138.579,1915044.491,1577566.538,840792.3958,2981686.837,1716194.746,522855.7559,3300221.823,821767.1242,500369.1587,1392679.185,523462.2883,774135.5158,2330391.15
M308T363_NEG,308.0990585,363.1918335,3805521.675,4958636.127,5807832.045,1199199.637,3570134.233,1026384.707,5992867.988,4412226.63,20496334.54,4397533.858,4082208.505,6709602.157,2935497.038,7177455.015,5932171.003
M308T67_NEG,308.2314586,66.70312119,2011703.799,1951216.816,1438979.218,8491089.864,1566729.72,2481988.719,1452100.389,1290439.943,21331182.85,1666571.162,22702101.16,1249996.73,12302497.25,16890167.99,8075724.513
M309T435_NEG,308.9922543,435.1856079,37549705.96,11584006.46,49054022.87,38093136.96,39854223.05,12718014.01,43787932.62,20613824.66,50887261.35,35338838.64,27898101.6,44308407.3,48572304.09,33805884.69,55698130.96
M309T155_NEG,309.0564632,154.654541,4303589.302,2526662.325,5411426.239,5313309.535,3064333.686,10176449.08,5800853.464,1972878.147,10608353.24,3085246.792,1649419.581,4941193.582,594798.196,2323563.698,7274505.322
M309T346_NEG,309.1129477,346.4337463,867516.751,2232285.05,436556.73,5325818.803,1416037.193,1936701.789,8921712.365,1141121.574,1351226.386,822625.3387,1269615.436,649499.1989,1202404.083,1278129.934,2613896.099
M309T94_NEG,309.2074164,94.25438309,7683790.323,8454979.11,8009600.227,17047581.4,6186020.78,18082773.77,5937347.693,2686495.087,8928997.954,15077380.34,14360237.08,1735157.15,13499226.24,20183941.49,21289825.36
M309T65_NEG,309.2802549,65.26086426,5317803.667,3052203.034,2102972.637,11815861.43,2718125.426,1803796.157,2151558.534,1292281.992,5424459.469,1639198.614,8420796.947,2747074.061,16113644.13,7650090.948,13214172.7
M311T938_NEG,310.9029247,937.9649353,10398395.32,9121403.838,10665718.77,18282286.67,15064719.98,18565442.69,14564833.77,16566842.22,12791763.03,13748839.03,16147374.23,15480042.51,13510642.32,18394503.39,15345721.33
M311T88_NEG,310.9029538,88.48860931,16247733.81,14908048.78,15906390.5,12527634.33,15951754.43,15501802.62,17354084.36,17174012.55,11389122.33,18625459.2,16510162.23,16790236.72,18647256.44,14978658.02,9808817.045
M311T1077_NEG,310.9029234,1077.05,13311709.93,43703910.02,46001339.43,26890255.34,23288130.48,11265355.22,15509160.34,21596031.84,21895109.18,19666316.42,20677281.46,19768965.15,10611879.79,21681174.18,16913707.39
M311T350_NEG,311.0812688,350.4771423,30164945.19,9566283.008,2247859.656,4285288.275,29704471.26,3713835.881,4810987.012,3691221.602,5603280.717,15415625.73,2976294.915,8142219.923,20935436.44,7936115.798,4819102.486
M311T399_NEG,311.0987064,398.7848511,3566756.29,6251993.166,5122099.138,7949206.377,2464112.529,6386173.762,10203912.51,5107613.069,5639439.391,3934504.08,6177686.474,11063809.1,3252009.091,9196532.195,8820249.478
M311T134_2_NEG,311.0991658,133.933363,9734461.286,6899259.896,7021289.564,4961661.02,9201842.776,6702179.466,3749658.702,3917707.907,4128935.527,6633786.791,2554507.038,7114625.523,4279346.852,3036858.085,5566518.359
M311T62_NEG,311.1694778,61.93330001,4943765.616,5809345.79,4544555.289,7357070.768,3773452.32,5031232.426,3793679.842,3738567.355,5165742.625,2919241.13,3861347.396,5076159.746,3350720.383,2697137.195,9329634.005
M311T94_NEG,311.2230848,94.18783951,31232852.07,26331011.69,35769196.31,82853406.31,25041678.79,103342280.1,38973706.51,6349387.834,47040040.81,86460277.18,77365875.08,8052184.45,49295709.01,73244184.49,79478432.09
M311T65_NEG,311.295862,64.6494751,3246751.428,4150041.879,2128758.019,2124406.123,2105260.108,1701694.923,2286448.093,2294872.392,1932051.125,1881463.116,1855296.649,1968967.068,2688489.017,1157679.034,1844553.16
M312T144_NEG,312.0865311,144.4583511,2774066.008,21840176.97,16401647.72,12135951.72,4334013.413,3766025.525,9935613.831,4903892.267,100423109.6,1610835.553,6654532.118,60946852.11,2426935.01,70161966.42,13674742.48
M312T62_NEG,312.1729184,61.88324738,806158.3157,61520153.41,55210316.46,1423323.265,43611841.16,42553628.23,58337330.71,49917123.75,73692014.1,34966907.04,41003352.17,526687.092,43050382.82,56689585.9,80328515.34
M312T94_2_NEG,312.226537,94.20963287,5946574.428,5069525.789,5608046.896,15708249.67,4446197.321,18744355.5,7179018.354,1051773.475,8497051.218,16127356.79,14381124.35,1013462.193,9368158.381,14571385.38,12840279.91
M313T168_NEG,313.0701574,168.3989563,1253857.061,1346333.187,1355324.832,1960915.889,1160256.292,1536743.248,3181345.433,700869.3018,2167521.971,1010578.362,957471.3869,1670704.908,1042694.396,1300277.933,2020381.763
M313T145_NEG,313.0893339,144.625618,3255718.043,1940333.89,1310232.707,955842.2011,3251152.458,1615844.143,2244757.766,1557142.598,9382830.198,1915287.713,398111.89,5727080.18,216327.8689,6682003.111,1184305.119
M313T65_NEG,313.1088407,65.29096985,27062079.42,8546149.052,298985196.6,59461508.01,12413415.25,25923033.02,4800910.062,1639630.077,370154628.8,6545810.499,269706214.9,8176270.513,1558608.091,312487463,75019798.63
M313T400_NEG,313.1144172,399.6872253,4582213.136,7025136.891,5519740.186,7623416.595,3214132.683,2537842.444,8087236.558,8360788.527,28493695.93,2268513.118,5455753.911,4752149.325,4824527.817,17038671.46,8677138.931
M313T95_NEG,313.2387725,95.18812561,3945887.964,3853003.097,4854908.779,5068459.184,2604817.796,3627843.513,3925542.74,993958.399,1792401.224,9044473.311,3986831.781,1385827.83,2128385.367,3799668.842,7676854.821
M314T144_NEG,314.0831494,144.4321442,371084.6985,7050732.143,5008332.629,3733545.547,1116807.922,1091063.95,3073160.831,1281626.374,30612047.65,559254.5643,2101058.559,19659140.05,754580.6155,23501205.46,4297955.281
M314T65_NEG,314.1121615,65.33940887,3443903.454,20025672.73,41843312.9,13614554.13,2864379.62,6360948.541,1019418.578,38030883.98,83327907.54,964037.1297,63274501.28,1437053.852,38254266.91,70059244.32,18405846.02
M315T312_NEG,315.0728677,311.8480988,1067279.236,7230821.677,8233513.569,3798607.902,862850.9588,789662.4903,6615373.635,5624855.8,11928591.93,1114016.212,6600301.438,3032748.959,861880.3546,3628350.321,4374319.573
M315T67_1_NEG,315.0877882,67.2178,22250388.57,827147.2162,100644880.1,78585866.99,15692206.48,8123326.377,25007033.37,4105717.001,315691511.5,10415869.57,294269150.1,8918588.503,1736852.466,221971160.6,92638515.12
M315T94_NEG,315.0881746,93.79855728,953729.9837,824358.264,48543799,24481519.23,16068882.68,1017549.758,30902555.14,39779139.79,134683550.3,21881294.32,55905697.01,54498592.26,48234662.26,77296557.83,19954299.47
M315T67_2_NEG,315.2099684,67.10178757,978900.3228,3723924.394,2800163.215,20682870.57,1362169.048,3459844.228,1039910.03,3260244.159,26334027.17,3840992.466,20217017.75,786911.3163,20726637.84,24565168.5,20188389.87
M316T67_1_NEG,316.0907351,67.25007813,4309252.214,5823615.159,17704285.36,12386447.13,2485057.252,990788.8439,5129406.755,3731797.825,53439843.05,1648651.636,51170064.61,1233546.278,2629943.708,36989680.11,15810462.44
M317T297_NEG,317.0646989,297.0219727,1977505.184,2925066.355,3049975.064,2265416.909,2865839.576,1594935.737,955165.624,2108548.976,5940968.458,1336901.229,1976730.656,2897093.274,2585920.386,4161095.273,3386640.964
M317T67_NEG,317.2067752,66.9556427,3643415.024,4652138.974,2123393.422,3822221.25,2475440.958,1513895.626,3514530.275,1943813.568,4304349.159,1016529.839,3255472.139,2757861.909,3279068.333,4243157.166,3953088.309
M319T421_NEG,319.0275889,421.2342378,8753664.353,6671875.704,5875450.864,2543706.683,11424955.91,6573256.375,6184569.984,1718813.4,3718302.601,10799598.11,11079059,4220135.13,10229377.55,2117763.534,6882667.853
M320T153_NEG,320.0750343,153.115509,4317256215,4066109902,2847094177,4000757860,7154296020,7820664941,3972343247,3743593015,4505177958,5556297057,3960834233,4531263513,4443266544,3854145109,3063024349
M321T102_NEG,321.080085,102.0295792,27351525.03,27657902.75,28678124.6,28745200.94,35114822.48,38809063.93,38730219.51,37037625.96,34689234.78,40623090.38,34032891.57,43793607.5,40642909.93,37644125.63,37356509.43
M321T155_NEG,321.0795102,155.1727371,331648798.7,246624181.6,275229973,450305983.3,382402200.6,489228691.6,315213707.6,315679572.5,413576779.3,362965635.4,442546223.1,318320094.1,455707708,415356705.4,281587506.3
M322T153_NEG,322.0731349,153.3048096,1392620515,1297283466,976116547.3,1369406635,2016612215,2403349997,1637453155,1605677432,1548581930,1516867313,2166588560,2377738037,2132107137,1883911340,1384838343
M323T153_NEG,323.0767834,153.3048096,147203288.1,93706009.19,97400150.23,393515237.5,271869688,285544262.9,172063924,140380536.7,134541788.6,110976060.7,144624404.6,111665413,225448484.8,105647152.2,122671279.5
M323T366_NEG,323.0991746,366.2282867,147549013.9,84099625.04,46392707.35,99595286.47,159032196.6,124110730.2,67690687.74,46947222.99,111426524.3,141790251.2,88169970.66,115919001.9,47780903.41,121338294.7,97249362.79
M323T336_NEG,323.1350605,336.3777771,7261468.494,3706216.568,3254550.881,13761051.6,8166177.168,4627054.749,11066965.65,4241343.529,15923945.78,5185436.513,8923880.722,10293263.32,8093430.232,8852182.125,19786561.54
M323T67_NEG,323.2232613,67.36611176,3973997.043,1199062.672,1071989.625,5039273.729,3721046.564,3086725.816,2709398.197,3013588.581,3749125.431,3283032.729,4445074.471,934737.3875,5477378.175,4902780.412,4068323.213
M324T156_NEG,324.0692429,156.0265656,78492076.39,83643085.25,62805395.01,83350275.43,104272280.3,144174376.1,76042787.55,114448154.2,86307435.6,112814911.8,79579158.28,61209421.42,91588178.9,86177053.55,75117728.74
M324T366_NEG,324.102394,366.2198029,18934854.22,10294996.12,5645334.834,12683761.84,19519347.53,15813307.2,8505057.927,5262052.555,15057026.48,18140260.54,11059597.82,14541250.14,5262832.451,15587596.27,12670221.91
M324T109_NEG,324.2314932,108.9721107,861837.3043,949173.9992,1023625.77,1292367.562,638063.5615,703496.8047,751911.4833,812173.23,494749.2255,887627.8086,850070.6142,698355.6159,1191117.859,780877.1314,1539296.984
M325T226_NEG,325.0814876,225.760437,1342117.101,7070197.132,5968842.2,3245896.797,1651602.961,2924281.591,9873036.425,6928966.661,12693445.57,1667045.496,3250835.168,7032519.901,1034420.155,12814843.83,3257980.595
M325T150_NEG,325.0719374,150.3126678,5881278.254,7990663.583,5246538.118,6570086.643,4724455.292,10613362.94,7681304.242,7126130.789,8297740.853,7183525.066,3680766.502,5116132.609,8919896.224,6018687.264,4905346.892
M325T342_NEG,325.0970995,342.3707123,2656375.608,3265835.791,1142290.165,4272877.94,2280644.545,1457566.977,607221.3909,1437553.948,7110221.561,1738422.337,2977745.917,4333176.125,2960123.393,4840468.24,6091106.056
M325T204_NEG,325.1077037,204.2272644,924360.2088,4269635.261,1426190.7,1384342.966,1363693.193,1313515.391,6651431.447,835696.1763,645911.8967,827026.9811,895272.17,896394.2105,995294.3743,991461.7582,1508904.931
M325T367_NEG,325.1148247,367.1295929,10861458.28,39278874.93,26774283.49,72348246.77,10237360.22,23085407.92,51963668.32,48445810.35,15222301.46,8818891.673,10055922.79,28067456.96,16140383.31,95912006.27,67252437.75
M325T61_NEG,325.1845186,61.07924843,3042414.286,6023266.276,4538354.768,6092346.33,4223200.263,3751162.888,3431715.187,3265418.915,4063998.545,2379470.764,2467462.601,4164221.181,2621792.659,2629717.556,7853964.4
M325T67_NEG,325.2387826,67.31960297,3889785.101,3847376.877,3617006.563,23101999.51,1714482.253,5079161.99,1961465.798,4555908.482,24899894.75,5524290.705,29004443.55,1038201.633,26539118.63,25180003.3,23194731.46
M326T367_NEG,326.1180798,367.1410828,995534.262,5419686.165,2968929.527,10365656.02,3354312.604,3566938.674,7921905.624,7476595.907,2699953.621,926702.6029,4009187.688,4525753.881,4540244.902,11850501.4,12595981.54
M326T62_NEG,326.1879357,61.89387512,45919792.59,60999041.72,763963.2218,80140925.79,44849324.79,44332270.68,61588587.66,53323645.41,79430514.67,37968794.11,44466307.48,61059386.4,46293849.72,60671422.33,1229716.818
M327T272_NEG,327.0935953,272.3247223,1423425.127,442990.6834,2508651.871,10543085.02,1759163.211,4693672.508,3585204.022,8697156.292,96980556.18,1411854.564,5436146.382,15127544.17,22631834.79,38395263.24,15520860.81
M327T226_NEG,327.0778735,225.7828064,1427985.01,616865.5592,774401.3394,674522.1715,1279963.376,315643.8068,1366138.188,969885.4052,1594824.051,555184.2298,242409.1784,783724.3221,847860.568,1979955.706,418276.6698
M327T95_NEG,327.218184,95.21780396,3530347.496,2926968.502,4169941.79,7270525.275,2258846.855,10167917.88,2965279.191,3751676.046,3833919.006,7351864.546,5214292.691,981457.5756,4161594.276,5644499.18,9704347.838
M327T68_NEG,327.2544688,68.18820953,2369638.195,875862.0259,2397143.537,2971703.207,1591534.423,1029841.816,1128660.309,1656749.534,132931.9028,1964809.102,991457.4701,2117024.976,1932379.953,738261.17,4819690.982
M328T96_NEG,328.1196774,96.18327713,43491953.89,36582707.85,15562904.05,59998738.43,38132760.46,18015105.48,22472588.91,47871832.12,18362995.56,21585267.43,18298810.03,13841050.31,15066693.44,49674843.3,73020362.97
M329T207_NEG,329.0648923,206.6619568,5541503.206,11293949.47,5745982.71,1044032.381,5726241.504,6436021.425,5310545.939,8852324.243,3198477.67,3178929.037,3027644.177,3916787.834,1898714.098,8544930.914,4759817.335
M329T399_NEG,329.088495,398.7209167,7389789.758,6837140.368,4269831.077,14055894.62,7074712.314,8801599.644,8071283.509,6658267.036,6636558.876,3565323.052,6337158.559,11943202.2,4120109.149,7703806.145,12614911.69
M329T65_NEG,329.1032108,65.48209381,46240117.17,9541227.608,153639660.6,84065151.57,34562911.05,40632948.01,4173578.036,20482438.5,463460954.2,22715452.06,548034265.5,81497684.78,6089353.387,484239483.7,103497401.2
M329T330_NEG,329.1099815,329.9834595,16545915.59,3990739.001,12949000.97,14753070.45,3250771.751,21702588.96,37661475.52,71827441.21,76593276.51,6075716.429,23007249.19,149312978.2,6297945.629,46687769.5,21679881.36
M329T99_NEG,329.1228375,98.61566162,8505855.414,6381437.957,2570646.68,11596431.23,10824460.04,7025808.24,8027385.763,12275192.29,15741076.34,1346518.423,7158472.188,4107541.055,4734756.775,9017724.382,9608374.369
M329T109_NEG,329.2337459,108.8548203,7874290.415,4916546.472,4956532.204,16636136.46,5463862.16,9117335.241,5759421.596,1077894.106,11690066.85,10030602.17,9777418.047,1744614.208,5223108.032,10993079.13,23568517.99
M329T66_NEG,329.2701146,66.41239929,3594223.883,3832832.015,4126362.654,3520785.616,2454787.517,3359049.624,2768208.733,6125486.674,3429253.315,3902493.032,2243719.601,3366240.609,1898659.849,2043924.679,2480749.888
M330T98_NEG,330.2079083,97.60643768,55164941.98,65366306.14,58252953.1,86845309.32,49843698.52,50915566.06,1837489.208,66965005.44,104735256.7,54938146.88,67109101.77,95807220.38,75242631.46,101652787.1,146952762.8
M331T92_NEG,330.9423178,92.35195923,894727.4129,1917083.272,1750844.563,6181110.368,807265.9684,1424128.635,628316.3171,701974.9316,581627.6636,1176067.551,788699.1012,1025343.858,1015629.285,949545.6428,6892295.729
M331T939_2_NEG,331.1074946,938.9780273,293166647.3,338913189,285196789.4,278434361.4,262208034.9,278999381.1,342440752.8,277194788.2,338814505.9,327570315.8,258947941.7,275109816,256948728.1,237151133.5,284245706
M333T92_NEG,332.9427684,92.10057068,839712.7573,1316296.782,1091760.489,5760691.57,928925.5544,910713.6333,889870.0316,690216.7102,1001714.12,1066669.943,973948.2299,1476785.156,1062292.502,992109.8949,11599119.77
M334T105_NEG,334.0561225,104.9381332,1519090.092,1545149.175,1213989.388,2169570.741,1083469.841,765623.8957,909528.6956,839810.3941,810871.5923,829369.8893,1005398.071,838503.4047,1003871.157,943563.2756,1889738.165
M334T109_NEG,334.2603873,109.1542931,1473112.432,2613597.109,1903494.727,3250649.702,1489084.836,1455855.889,1609457.63,1544788.015,1051963.425,1770112.514,1505572.959,1602427.789,1679305.313,1442916.991,4791013.222
M335T153_NEG,335.0907492,153.2410812,23722428.81,51756771.98,42200923.25,57331342.33,19567417.88,19961627.01,52654444.69,74712035.08,98910736.47,13917493.27,28334901.51,58679894.99,20522980.36,46331322.75,80676776.35
M336T153_NEG,336.0938542,153.2232819,3177317.482,7122754.473,5967556.451,7576152.964,2395689.748,2472556.81,6591114.831,9467943.565,13812575.46,1700369.561,3889074.433,8007001.842,2748770.092,6156495.09,10289071.05
M336T142_NEG,336.1301346,142.2315979,494357.6342,5741157.517,4224283.983,2865219.349,1798358.712,580055.0795,1521168.008,722638.4188,17109648.65,1705030.152,1148112.341,9887637.302,3141414.361,14310202.49,3011429.663
M337T424_NEG,337.0568621,423.9252472,33068928.09,14989986.97,4720536.41,223608004.6,40250142.7,9699786.244,37381461.64,17863106.14,53656807.43,10107354.42,10888178.33,40505438.89,8799522.134,12703884,291933314.7
M337T157_NEG,337.0702328,157.0322418,62789656.16,50972796.39,77747418.77,69660592.45,42007625.15,40837286.32,105059253.3,58642753.7,96335637.47,34629457.06,26871359.22,85893267.54,21472773.83,45296426.34,94487169.42
M337T360_NEG,337.0777222,359.8194427,32646503.39,45985099.6,60094168.77,105589688.6,37834566.41,35272003.81,98572286.75,76682668.89,80812653.35,44483108.79,68797348.55,80000954.42,32323787.23,102582535.5,94505833.45
M337T64_NEG,337.143636,63.60331345,30643502.87,32595269.89,31577801.64,41709330.18,24532483.19,24788894.94,21498147.03,22520875.88,16557323.6,29831836.31,19577604.96,26753811.2,26483727.39,21348079.72,47285520.95
M338T157_NEG,338.0732303,157.0511169,8593916.335,7832972.574,11363112.74,8781197.618,5231616.758,5493959.817,14579499.11,7580657.047,12533817.57,5292294.369,3767119.519,12350376.72,3255065.525,6117782.144,11756892.67
M338T360_NEG,338.0814681,360.0270844,3605449.664,5398157.023,6888893.73,12276840.03,3794706.495,4128033.293,11833055.4,9596044.074,10121930.25,5653825.308,7929038.13,9831910.344,3621720.898,11550721.49,11289896.87
M338T325_NEG,338.1097943,324.6920471,5058377.667,9804469.57,9510342.598,4327556.076,2680509.062,2149135.421,2150168.452,858882.9641,25392280.49,1688992.658,1987393.363,7017014.928,3312196.744,5965664.738,4703464.665
M338T66_NEG,338.1615842,66.21725082,5261903.815,8266653.772,6481816.217,9336292.828,3599130.31,5254759.063,5771029.998,2308578.564,5634509.516,5735517.779,5409313.972,7402593.642,6352037.023,5702996.437,13897869.19
M339T157_NEG,339.0667054,156.9287872,19015443.59,17416184.68,25084938.49,22003927.12,13550475.69,13006887.09,34455883.57,18690611.06,32761186.76,11196564.95,8282124.507,28692040.06,7159879.419,15041646.8,30029652.05
M339T360_NEG,339.0822844,360.0700989,329229.0548,766525.0291,906826.8251,1483498.838,628522.679,582401.0012,1515236.377,1112024.055,1048961.915,329594.9785,1016604.947,1134416.964,866413.8747,1389806.885,1784896.472
M339T419_NEG,339.0935033,419.2962341,13075928.11,35399728.24,5293525.19,18998931.84,21426868.36,14355701.23,58107534.63,12309043.97,33669580.98,14861187.27,12272431.21,38147960.21,11108175.98,50334981.37,26280093.08
M339T206_NEG,339.0934218,206.1029968,3023234.193,2472025.138,3784871.628,2523074.702,2439215.604,3442438.193,3408477.873,3247553.974,2445233.722,2095303.621,1894283.881,3018109.131,601026.2557,3891745.418,4073577.826
M339T63_NEG,339.2315109,62.77925873,2413395670,3091136080,1973241160,1936920030,1499989239,1893492293,1335167512,1623717826,1311866756,1409351676,1142777299,1585482222,1279328532,1306993039,2096637721
M340T420_NEG,340.0966622,419.6637115,1754821.288,4048421.393,1172843.314,1222073.59,1908925.145,3500456.3,5002466.742,622288.3627,4770893.948,1292364.371,2548978.144,4300177.584,2966897.694,2048617.153,3758889.945
M340T62_2_NEG,340.2364611,61.93664931,366854876.8,428038653.9,301173214.8,558520891.2,417951447.1,548199889.1,387817507.6,478458286.6,380767273.8,410275802.6,327692014.7,413604734.3,369009365.3,375325261.7,606132579.7
M341T219_NEG,341.0647164,218.8758698,30391991.64,28491228.27,20106421.44,1786601.36,23878300.46,9207677.951,1296172.596,1431746.009,9876908.239,8989836.132,2448888.99,1727820.127,4016357.111,5617267.05,2470089.142
M341T390_NEG,341.1087079,390.111145,1233031191,1842592320,1890708026,2747009456,1076726910,1332058336,2373003131,2060407479,3017667814,1327674072,1542081767,2816355524,1322813496,1793152321,3192881161
M341T135_NEG,341.1370586,135.303833,3026755.5,1762803.639,1910621.911,17451889.23,3977915.734,1991839.81,8101733.806,2908223.441,7408333.067,2343021.713,3641537.161,5882744.133,2292178.376,5963968.466,23696197.49
M341T62_NEG,341.2395022,61.89082336,44272739.73,49522679.95,34681363.51,61205791.49,48137369.02,64984609.55,44832050.96,52909539.63,45588326.43,48532652.75,35753739.62,48289006.06,42342988.02,40635116.94,67612793.87
M342T105_NEG,342.0878626,105.4456978,1621074.408,1358806.49,1935615.156,3916039.054,1993377.063,1763923.833,2266320.633,1432055.004,1862883.05,1941758.635,1889577.983,1641461.25,1025637.225,1456419.147,4062491.404
M342T390_NEG,342.1125649,390.1137543,153446543.7,223949736.5,235683891.5,331113825.8,129606073.8,163694969.4,288594890.9,249507993.9,373052724.8,167119860.4,194008591.3,340036519.8,162663283.3,217324408.7,396462521.7
M342T62_NEG,342.2429051,61.83613968,2832238.025,2843490.805,2309084.722,4129017.404,3267706.044,3945983.327,2479973.468,3297295.36,2949304.812,2858161.752,2412396.127,3543449.15,2617280.894,2810093.27,4216843.487
M343T390_NEG,343.1136407,390.1137543,28723036.1,41079953.98,44143958.18,61486434.71,23199342.36,30915953.96,55130725.62,48225751.42,70777294.5,31953733.13,35876266.96,65825899,30500286.34,43897960.89,80908232.1
M343T64_NEG,343.1189615,64.48468018,19743456.04,13539049.78,63788562.73,31762554.63,14008785.15,18194226.51,2211521.476,8971185.191,276484479.9,12686714.77,341762126.8,26150243.94,3493671.717,330673891.7,42463759.02
M343T418_NEG,343.1248378,417.8144989,2701260.272,7047289.331,4168118.186,11592301.57,2453040.236,3227820.052,7244102.156,8363235.703,9121247.323,2306585.515,3753582.995,5009252.5,3973331.65,13471118.21,12155201.35
M343T95_NEG,343.2490392,95.21971893,2641127.95,2758281.469,4036841.115,14423412.25,1640990.576,7806133.381,2032059.458,992993.8321,6514191.768,6767344.988,9943227.418,856532.9563,5946171.77,9062078.916,20553807.51
M345T64_1_NEG,344.9573242,64.39540863,2297429.244,3195159.27,2875982.214,2783833.41,1209528.177,2242468.175,1327585.334,1433648.07,2987092.141,2281778.518,1819338.82,1730115.548,2177513.979,1874075.467,1889804.538
M347T72_1_NEG,347.0953088,72.38399506,399384393.7,500621889.7,57344635.81,458572845.4,613239372.1,121735463,511610986.5,162608689.5,828153232,63456628.66,65579861.56,708910598.8,46009603.36,324714189,447596183.5
M347T63_NEG,347.1718046,62.93615341,23537386.29,25177752.37,22916396.12,41748257.89,23853272.75,35614621.76,22528481.59,23041821.7,18466846.5,29167845.43,20804192.48,30639203.03,26406166.76,20947625.78,48384265.9
