name,mz,rt,Size_3_3,Size_3_1,Size_3_2,Size_5_1,Size_1_2,Size_4_2,Size_2_2,Size_2_3,Size_6_2,Size_1_3,Size_4_1,Size_2_1,Size_1_1,Size_6_1,Size_5_2
M243T281_POS,242.62765399599823,280.65155029296875,803174.7110279334,580974.6178019783,997082.9832692916,1285328.9142068215,938047.6272233353,1039744.4569199539,701883.5861087047,629908.4672163326,1580141.0392781263,753453.7469806144,655347.2283602593,1052587.4354402695,341258.79304376594,512628.159467662,1081408.1978212402
M243T82_POS,242.98245948196075,82.173675537109375,15039928.588257248,12469606.609302891,9183738.359565131,13333249.62338777,14024199.455704177,7170232.300213352,8830182.518736612,6177919.43400757,7989201.620190542,11887535.974597858,7346659.494702809,5981121.273296211,6377472.290451784,9486473.57351976,12090901.107377747
M243T130_POS,243.0475425977815,129.6295166015625,1378417.294165852,1006018.8482048982,1062327.8020853084,1128352.12874455,1213228.9123524819,716919.209583541,875993.116138858,883519.223099342,1964724.069059303,1466092.4585563524,1236545.652690739,708790.5473449202,1274802.5877638515,1096080.1740737425,896763.6770919804
M243T102_POS,243.08639872166827,101.83759307861328,4505487.802024321,3785554.7773700194,6090895.842400808,5012678.329183537,4085146.969777845,4809855.036673578,7338734.101092759,9598522.465981018,8174536.526736355,3871709.7563450453,3847081.969466665,7062614.352926805,4073696.282655458,5838727.8782863235,5027290.98853131
M243T757_POS,243.13566653434202,757.203369140625,1466398.8785215355,1481586.4029473474,1632225.1046918842,1756636.6686284689,1495081.7235798931,1291625.0223488407,1325884.7861104344,1314986.85167931,1213721.1126912574,1918466.38518402,1343410.681313314,1435168.667775605,1695398.094085724,1346005.0698756457,1802128.5349209446
M244T78_POS,244.081621425625,77.77910614013672,12692675.169114849,12369131.917037077,10932626.02223202,5158187.727568681,8433417.398685448,6696555.352384839,3862725.890380645,3185493.9495648905,6628214.340262559,3345049.1685409457,5604944.095557091,6242337.063369857,5439721.545264256,1935851.6294164339,3040359.7730043656
M244T758_POS,244.11861066470837,758.4551696777344,700636.931132866,1037361.5349165684,971066.4889819515,1013674.8151487187,634557.2381742949,843529.74485592,813780.3474806977,594208.2745160076,580351.9493514285,884469.4613614486,583481.5478205977,818702.499083366,905111.0979223989,563943.8844752057,786458.1177726677
M244T866_POS,244.19094864592577,865.58575439453125,36136686.84766411,46458941.94036155,34841820.50706409,32477775.346536785,27486254.972266383,23438706.626007207,17517037.600198172,33674903.52017518,40825791.020735934,34042684.63399822,17759306.07951348,29506884.689740393,23105053.95097678,24774936.994888738,37225376.16743189
M244T577_POS,244.19075829185337,576.7865295410156,40718015.983971864,39194790.34224143,39047418.92417333,33683525.92851155,39162035.52903833,36138842.822576396,37202294.94035275,34797619.527756095,39229402.49399662,40527823.32937465,31000955.138184827,36704462.61232565,35045174.19543977,33805975.71535801,34026769.11251777
M244T615_POS,244.22720496035168,614.6370849609375,2205455.098040263,2426603.118226141,2908409.4513635435,1912337.3507885206,2959045.976776398,2015784.4528989368,1807868.0114251564,1372294.0915850843,1503944.3408377324,2437673.872193058,1678196.1973531796,2398347.8334866296,2020753.5151728978,1277494.3929654364,2323019.3193412605
M244T719_POS,244.22725753134816,718.7733459472656,4764021.581712549,6130963.719167117,6200579.6406077435,5569032.914998979,4297444.918861346,5130537.051100277,5641345.243647676,4313636.8883054955,3988917.4764544885,5968114.287343498,4157508.1654780554,4840205.294416944,5143795.18607349,4245626.363996185,6968926.534684514
M244T700_POS,244.2635374121852,700.2464599609375,44088316.432712495,49354457.98094283,43523075.30480895,46315687.22553212,41423221.01636932,55097906.60901625,35866551.981056824,45329983.36432739,37904213.572334975,56204316.222941525,36549837.45504921,47235809.476231806,49682738.911036514,41136924.580038086,54845139.26067237
M245T184_POS,245.13596005347884,183.83740234375,1334377.4571377446,2097850.0046953172,2142247.87199326,1341164.3315070258,1408020.3128250947,2682402.434356151,1061652.9130583848,1240993.9375861713,1199662.8685741716,3171329.085482995,1623568.6895923328,1361101.822914028,1373684.21308826,697439.2524251232,2154372.461648162
M245T402_POS,245.13848553672676,401.84375,395516.79991068266,470273.30709385773,521552.62704239646,329465.78450250544,417012.7773272858,589825.3308480319,427325.84433381015,344630.49237640994,524865.0115563466,498290.7253144375,477910.1974185505,540217.9779512234,484503.00449260726,682228.2305654559,607997.6664114548
M245T740_POS,245.1747853447064,740.1549377441406,11813011.172672363,11988934.57252734,12281864.819126014,12051696.866685215,12790771.556262825,12654604.01721827,11945580.834268946,12624671.153383277,11649176.222662855,12386791.77394312,12737703.28327919,12419330.264236866,12161082.038352279,11710592.224785944,12067497.957506832
M245T90_POS,245.18582776596696,90.11002349853516,1161185.7915043884,796106.8497763958,1956667.0296162216,1784020.6269946208,1214444.4749125673,1425821.092030321,891455.4468347,1243165.6057344528,857715.5329329589,2057761.4691815367,1411063.677062672,1996435.8644561993,2013626.21161231,1203397.0721417284,2410466.2791511845
M245T297_POS,245.18586441070875,296.7633361816406,3964926.9284623256,3039352.895438523,2444761.9199638045,1256219.808037844,3963734.0397916585,3343353.503921008,2119390.58306154,1194263.1677611086,3943450.232403527,3666277.4324611425,2022637.9772089687,2867832.8697268395,1268634.6613581846,3358328.869214035,1596462.5936257555
M245T266_POS,245.1858457807881,265.6965026855469,2454421.6723701153,1874442.7065957084,1582539.7449409184,821888.1296919204,2313877.8143268465,2372277.273007284,1472263.901976562,1181061.7253699093,2690508.3288522186,2579557.6317713875,1427413.3515943403,2011626.1910322565,1390890.9956363777,2520248.0960780345,931935.120973671
M245T865_POS,245.1938402559383,864.7604228515625,5041793.616949819,5844790.16748133,3528180.304451624,3349150.1668652287,3337943.3185394183,3383671.786381094,1940581.154451513,3459371.191212679,4280716.29896283,3880307.4159890227,1874435.588110599,3229210.301591127,2081964.1950142493,2605612.6763853254,3983049.839833564
M245T577_POS,245.19398579072595,577.4417419433594,5186450.064047118,4462827.548761968,4831236.016000477,4561611.628869393,4778161.409529669,4618854.398117846,4539661.448465368,4165838.304835067,4502658.371680151,5073744.272473451,3320560.36975463,4503297.601716846,3792591.5389176873,4227054.676495065,4244491.949153726
M245T798_POS,245.22656434535097,798.0846862792969,2555394.252787683,2302542.4517998802,2975940.114277854,16237824.558562076,2658017.900223685,3983571.9995474783,3088002.190896337,7851161.507557471,17391564.72513325,3671987.2091879556,13553553.808034793,2540051.417213393,11552655.868232364,12492096.818564286,16402677.645473871
M245T700_POS,245.26673122958306,700.2960056152344,6514379.405744222,6439943.4306312455,7418761.372536488,8578300.793189751,6321074.298179376,8398453.41857956,5201786.5092670545,5620871.894260318,5490526.473754715,8672973.020288685,5555945.989834894,6801406.55225576,7497819.281033223,5623560.3375292905,8072145.229537851
M246T593_POS,245.84127127233648,592.5809020996094,772113.6624511129,789802.3230981746,963430.2451418652,842152.3431684809,764779.4190223089,779650.0244089499,326954.3341409,1058732.477042935,705414.9782533107,1144525.5116029691,861049.6908741014,938084.3636626916,804244.5325348561,845008.33702554,1718571.8181270147
M246T84_POS,246.09708708963808,84.091033935546875,22034375.419977084,24255575.258081652,26826738.41095385,23841077.64352273,15623779.67951969,17637447.879460625,33728826.87291406,31757263.630039535,51905704.33591857,30514978.958618343,10947659.940395003,29449624.300880373,20825328.9876637,36517061.649888046,25209091.456665188
M246T521_POS,246.20638987346337,520.68585205078125,1408194.543908295,1900117.476252798,1839019.040333877,1736195.931043942,1333043.7717673485,1857503.4478412939,1203787.599673953,1181114.3331104259,1033329.3432203602,1811057.362414566,1197205.9314481085,1689022.6462587358,1686589.0297203371,1255196.7572517842,1689423.577942741
M246T768_POS,246.20655851840073,767.9417724609375,1083600.9046476693,1596195.75886506,1445578.2892002282,1751309.677042365,1260594.4340677243,574179.3305701358,1211683.7963583067,783571.2239937639,315128.62502740737,1284274.230739025,722829.0321747374,1782119.7604578172,963844.4489720919,1074431.2108151496,1150863.607464623
M246T798_POS,246.22976899328847,797.59136962890625,1226255.0077125602,1563984.75955677,2058876.7375215855,2580623.9559057094,963318.1377262191,1405959.2339799402,1631655.7147805307,1334174.3824422278,2142758.056511225,1366248.8058793286,947246.1256569057,1424762.2154955305,1847453.196164323,2323751.697609667,2906416.144093747
M246T592_POS,246.24251746496236,591.63897705078125,1176168007.2849612,1302410879.5152185,1406162834.3316836,1261729807.800315,1168446884.5356557,1246647954.168109,1118835489.6137886,1090955582.1686466,982727864.8765628,1461887693.8920913,1033177453.4929105,1346765515.1414957,1199752461.2155454,1171729869.6440303,1401284788.9856863
M247T354_POS,246.65074201020423,353.9847106933594,453375.8250698489,513316.8895050952,491452.85211877036,622576.4541750918,479582.4500569815,563650.1847703464,454202.2370554459,467060.72219547635,604525.0142783498,708951.5534299335,462028.4269712147,759123.4280947306,806137.3130117035,520758.99840334395,471905.51247910375
M247T72_POS,247.08111532695003,71.96297454833984,17980394.712413095,7056843.957348593,15432123.566717478,19362090.43507041,17713179.357118014,24463020.896529082,17282423.50533299,44402365.171578154,11181960.13210834,21275449.858120516,15624524.72057909,18174948.01250578,25764773.32486739,10756095.674442716,19277403.842705607
M247T708_POS,247.09660960538827,708.3580322265625,41414153.39880698,57424900.2051761,37999068.62280218,63774547.066347465,39319597.68934792,43236497.811161526,42304590.575895324,42576199.01548163,32940097.661155563,49681581.10953841,39233603.23423664,49257886.612488374,67813399.50344121,56349301.430759646,68946233.71031204
M247T128_POS,247.13281004227045,128.41732788085938,854801.5395391987,1219301.3638650987,2021366.7538653666,1772357.856911496,1025500.0617620194,632915.6845152694,3264123.606685082,3592637.446536151,3702834.710494632,1026448.0739988988,660400.994492759,1713394.4678173244,1286662.1146572318,1920868.641749321,1732507.7236930123
M247T86_POS,247.12887063592456,86.21920013427734,4743034.4045668,56060488.01167175,6724431.303919219,4945781.223216652,5357360.720845701,28162665.63187301,5744568.494386637,5084979.818821683,13003417.491749387,5957288.282277808,7172954.622465035,4858838.111946466,3439944.793815952,7934094.257793973,6275040.933797727
M247T505_POS,247.1327091395424,504.6883850097656,5909241.657354723,769328.3435609456,3839595.7593759093,4039705.871481441,5476114.230318639,1933085.4802687587,8839482.076390665,1218344.5359270405,4591580.409957908,977483.6244955927,4177185.4057606976,2810982.654509645,792314.0346258981,9045465.48534671,4755390.942641456
M247T932_POS,247.16659405601004,931.8273010253906,45821857.71328673,38401371.894177854,42908134.09982524,51022753.41202232,50515662.92030236,41693614.32515098,41471298.36604955,57192431.83324168,44182951.50913948,45306448.49451222,50211565.451129444,40209777.17903473,44403584.99741438,37029494.53937944,40001660.61690534
M247T592_2_POS,247.24601981075216,591.63897705078125,172729405.840746,193243578.27926645,214922240.7704172,196105224.73920384,181238251.24779785,185885085.3329235,168158011.09296986,162572657.11763898,143880247.2352038,218034739.0706391,151193182.57865387,201011460.86078537,178310011.6525346,168851548.44109038,207689475.7757735
M247T842_POS,247.24211218953474,842.391,4026648.7400534456,4122517.042134876,5101943.861206627,4155892.1835218957,4036174.5417933213,3221086.183776167,3991187.5776996952,4402217.695525939,3514823.9562811838,3937874.865586169,3324800.6344138756,4350699.629386434,3910846.38478008,4280125.655999295,3918867.731783014
M248T942_POS,247.94331156338146,942.4138598632812,11264166.910992928,12108533.063656751,10907505.701657875,12913301.934977287,12397709.035652855,12455873.690612402,7801566.255450938,9580525.23115849,12180377.038579524,8753307.080452422,8770342.133420428,7783201.814618953,9671450.778980972,12531180.4472809,11789008.012024615
M248T708_POS,248.09982111389843,708.3703918457031,5614232.27039842,7595171.529475569,4946731.106413141,8939285.098079573,5598469.029343781,6009287.03615905,6042081.444738791,6300729.195573492,4739880.857385273,6854260.638023161,5323308.7434859,6497558.800427572,9848857.54182758,8031523.096187113,10059180.175182268
M248T142_POS,248.11289186925578,142.2527313232422,1761058.2444671267,5176880.384163816,2650576.2444593846,4015054.9140962935,1522657.790949652,1758545.4171393118,6413164.385847232,2380260.5451111295,3939825.9761163625,1904093.1157001168,1009837.5122092025,2964537.1690131156,2432091.1177742737,3121839.1971912757,4807982.044809564
M248T931_POS,248.16976940111033,930.8621826171875,4000903.9307550136,4428394.771196826,4586255.172096561,4036707.649152495,3854168.508953059,3473864.27427121,4037217.9640295915,3989118.8846750045,3876986.5785267316,4051645.4516055207,4194262.740921773,3875590.700802221,3528201.674171783,3875691.7113186633,3572945.7624515514
M248T757_POS,248.20088865769213,757.1015625,19566168.4460568,19979936.906853095,22388426.634010434,21571655.879475202,19385472.650792018,20806258.646955185,16630353.757341824,17641685.221896842,14399361.990465071,24911948.127226755,16859080.858240556,19701151.845601723,20460631.466964457,16736444.46241873,23118845.74704151
M248T592_POS,248.24926916604062,591.63897705078125,10904533.468125222,11403708.207689798,12686304.897414055,11869871.44739655,10566757.714107048,11797004.4775571,9448332.824742503,8832015.008962162,8242658.115871453,12669372.437377153,8971353.678481735,11449566.841745047,10969320.073184714,9703892.552661492,11401567.544626161
M249T933_POS,249.157315291599,932.6813659667969,15920165.366207415,18405786.620734073,22437488.943235964,20367981.665575482,25035756.727858596,17585990.976367097,24144917.44773611,27385228.5471232,20853094.383080028,24379195.829863686,21001186.81408802,20542474.99736691,19486755.112013932,26046636.162789866,25648232.87605973
M249T870_POS,249.15749619080998,869.72528076171875,28680758.403693713,41239881.59477668,21800106.966448937,17714321.434450153,26126024.965647463,26980014.479860816,22059268.00666258,20848221.192606006,21460476.615317047,24207343.17153101,23775738.566962115,19657110.294957466,23419051.933763895,29086687.191322036,28219196.063487664
M249T662_POS,249.15695581339878,661.9061394042969,139053559.34778902,89554654.8603154,107947638.29213521,102610791.6755392,104244529.58616085,119044291.68069518,145056227.24215722,147465610.29426032,154125686.64995605,125915406.75365962,147480541.77791092,96917314.56087892,66237371.30205748,131556937.89491484,165170539.02843976
M249T831_POS,249.15745931037162,831.2483215332031,36623041.2597522,24227552.574386865,47845344.266724914,47937917.55971358,39515589.9446578,42485997.996427305,48366518.40124171,31526136.254147634,88913793.3076292,39088249.04985881,59824795.154343925,67699389.69198796,62445983.51697009,95425949.49664079,33828696.06178055
M249T735_POS,249.1846875852297,734.9266931152345,20922467.458523665,16722882.45741776,22760141.82802415,21085560.764470913,19239499.700194143,21744827.661017988,16937000.185335223,17967210.61948267,12989360.447883114,24247558.337059822,12830168.707636328,22571408.814441852,19193893.026611067,15684891.410479091,23084282.087104794
M250T707_POS,250.11854274359018,706.56243896484375,1121385.834281985,1107308.2528000483,1376358.0966290801,839056.6915343596,1216398.738748227,862730.9734383893,978027.6969420358,970234.4535500422,1033280.2070887072,1069189.3375080395,991442.1948263822,982536.8630128157,900575.9535376781,1080772.47035161,908300.9568401504
M250T404_POS,250.14739672944623,404.2434997558594,690417.6766509531,1023832.950633639,2705900.699954928,1412974.303516762,447959.43846462585,1117028.0087897698,945948.6627706764,860296.5415672644,1477560.2655246847,3319933.231701848,2221244.567416617,1004933.1864580587,862946.3032328739,1373731.3384543022,2440924.0573123693
M250T417_POS,250.14721602838387,417.1764831542969,3256451.324041153,752889.7129344492,1511088.6291537653,4319890.328426538,2111633.9608527794,2793194.164982524,1705792.795134965,881297.1730401806,2288497.2352444325,2063446.2659435377,1213974.7228857947,2041310.7470247133,1357566.4987801225,736623.0332704362,4655287.2388195945
M250T932_POS,250.16046543959473,931.74774169921875,1943541.138372136,1771180.1170292418,1086861.8973410688,1902664.6216444832,2329954.3233446307,1503441.0541629056,2224197.694408684,2158797.3027780945,1977281.1142488199,2647352.621094837,1984500.3427770995,2140602.3906851197,2175245.02441532,2328780.833870167,2040940.974555152
M250T643_POS,250.17738791271856,643.4421464843749,43726468.200382195,44019500.96896665,41401805.669942245,43631624.8658874,42759677.2231495,42897572.708774105,41942515.107066676,44487676.16843388,44985089.95638402,46740213.80279954,42760422.90194418,41955065.060858,47433402.20144071,41734205.27247809,43984303.87481891
M250T735_POS,250.18825262273504,735.0992126464844,3494831.102518548,3130250.028978658,3596665.6300354963,3545223.1128010806,3096374.9760856265,3811209.5280387755,2825002.6091066888,2953363.010044107,2474166.7351227137,3880094.786580838,2324405.253646533,3404360.523250657,3233857.864885244,2542777.692604139,4343250.126172386
M251T789_POS,251.04647756285385,789.4070129394531,3143997.495819719,7914190.6872411575,4316512.875317113,2778414.1244161003,2870583.4555600686,3821807.9716107366,1889066.796802001,2082878.9460101973,1895048.8151294803,2269395.72719197,2283286.488526133,2021734.9212347756,1662110.4828040646,1489890.7983430594,2501480.8992649643
M251T445_POS,251.13120826763134,445.32823181152344,407006.1810446426,545783.0935084589,471725.15956724534,504895.5475572726,509036.37334110576,561551.29072263,1373333.4307955108,346599.6323192731,865090.916396469,665410.4351597491,489588.33939922875,725289.2474956295,734084.0485747332,831498.0457723178,1070455.2367546153
M251T275_POS,251.1390170027212,275.3786315917969,5499323.711375359,26584979.97088961,11281513.868861463,11287491.932604644,5178943.273562217,3549321.797857445,5348819.938994304,5725050.779311589,27451676.191504166,4464640.806454005,14348405.897669785,35280660.02266722,4904344.166680542,18369411.756545685,12549408.399490291
M251T723_POS,251.16428942726796,723.37335205078125,2204031.336421928,2422407.6766581885,3093446.7336109746,2371168.8333246205,2507353.4163059867,2027400.9752335295,2404145.27065047,2517508.4352042447,2597404.4030244565,2262730.314439454,2284546.815491839,2476115.156404854,2455283.226606285,2301562.2979595754,2987629.0323908334
M251T643_POS,251.18072876337254,643.3606262207031,4105714.165214756,4971363.901103875,3655795.8947962434,4800246.646610318,4925636.197345271,4701083.300840298,4091204.9046997875,3799996.4317401233,3649923.4468300752,5687659.798427878,5070793.699760383,5055024.739514459,5890128.583653704,4831879.817342392,5523903.243619852
M252T451_POS,251.60157390261548,451.34219543457027,1023376.8878834115,309280.39117737964,3165891.0750829447,5369794.504904181,563327.2213346767,1288324.366353941,3446545.349348786,1362299.4705094125,3698185.152597422,899369.9984748203,6052872.454403831,2128821.3584383107,815576.8921880787,4772081.232392702,5109866.712042634
M252T459_POS,252.05218167960112,459.2038269042969,688350.9582105086,1352115.3630971685,1791139.0061476738,1075130.254828801,467808.2739149296,996047.305359796,827067.6236485182,1291017.337410491,1068387.199625832,1474372.765013634,688474.5871105901,1170612.4161470484,1300349.9657688274,1844548.1343107736,1376287.3747018895
M252T347_POS,252.08640810218273,346.8242492675781,820298.8175696937,995809.592641214,1400468.6411745243,2093403.0540544554,872774.4451231579,1239943.3646353441,756750.1713317027,866477.2688653196,3736060.886402235,1499412.7007786538,1419543.1142920956,1572827.7390471573,1314101.7360406893,1894619.7840094254,1962094.6521103098
M252T275_POS,252.1422269813529,275.3656921386719,438925.82361600036,3287637.990569665,1334716.896052139,1278668.4112875503,1096555.5255578663,2951027.612475015,726334.4354518668,257295.6268653489,3633429.1188404947,1672091.2699980424,1516313.318271445,4005271.189875092,363691.0606275561,2282273.2678464563,1503336.1347314997
M252T522_POS,252.15717839060318,521.960205078125,648236.4026997883,961743.3551041383,1154192.5058650738,897079.5460037425,855128.5029700474,804930.326011552,1045158.533984928,792701.7961450015,1316975.6812319513,958037.1723593799,630403.6711519265,1128369.5341074257,804410.3184978473,538368.4203163977,808910.7064568315
M253T427_POS,252.6094037726119,427.3285217285156,325321.39758156554,665511.9394270001,1081721.0504906892,1594804.9438742872,484939.4041069862,741132.3701737163,673366.9303018955,712453.5260801812,717258.3460153487,726386.9844466607,330076.43817352416,642797.1240222753,633002.4561968,290111.52961864014,1738240.6064896623
M253T71_POS,253.07047905407103,71.16189193725586,12123729.664822366,3950716.663694663,9019369.911385318,16873481.61295054,14046371.258315392,17651519.25570707,9648821.304977298,33618235.5719138,9747690.528151916,16437961.483638009,11579443.975858111,13137474.871068442,20045933.357098833,11390224.024697656,19002641.77195912
M253T149_POS,253.08171868226609,148.54879760742188,3310047.9150630734,3862874.515870594,2933639.773995852,4242882.466732812,2916366.881441227,2182367.6429634052,2297309.2041289723,1854827.3612084293,3107863.8829543656,2861614.4963891394,4459599.072362531,1066381.8990289995,3468166.7227418036,3376200.5301731573,3693367.3786633983
M253T530_POS,253.1087123984343,529.61865234375,52774744.20875589,57838092.67440644,53217006.35183994,54383874.45053394,51322648.55532418,48494575.932250746,56418977.22924483,46862902.60735522,58533544.8545215,51350578.397201374,57253705.91697604,52341095.215378635,51699647.017583326,59285120.92181858,56671776.290264405
M253T88_POS,253.11814694333606,87.79068374633789,36897510.789797835,28905376.306614093,57538786.22126233,38110502.96781884,37325587.721719906,6412279.828063323,25568487.42411723,5910282.392611462,18649458.677358907,27311406.728325594,11445852.376933342,67119170.05573183,43716749.017883494,17955655.421214025,44938694.15399642
M253T721_POS,253.17976663823043,720.85345458984375,2413344.516471043,3012826.7614822085,3091160.782237273,2733742.9877895825,2484078.852384095,1899654.662355802,2661191.549414289,2661904.354295288,2820858.7485087668,2471524.896807699,2168777.9935492394,2282282.1766204922,2380274.8667687136,2684668.4127180306,2979926.555348392
M253T736_POS,253.2162448914692,735.7885437011719,1007446.1093857881,737617.9405572866,802237.2038141781,721447.6546975845,689197.2352072195,1522206.4276105622,923642.0559814626,226895.661201237,2095530.48367455,1066953.4966842986,1183266.3337931708,1287866.6597237415,733742.8786604085,1151332.9173318567,680251.2568994727
M254T529_POS,253.61041653413875,528.75677490234375,49326012.911994316,53134392.90222075,47999042.60748358,48153241.79146283,43969664.30346416,41036764.77671842,47346111.774146125,39186137.9150574,49026510.195535846,43853290.9616634,49732001.03719602,46415508.76624223,46920765.10515047,55121419.18026862,53953960.15304547
M254T530_POS,254.10750591753802,529.61865234375,46569595.594205886,52650528.3172255,50026684.21599204,52768519.52385491,52673570.69163154,50880279.82506269,60204293.33905037,50583486.63101162,63569310.19281412,55701194.3831832,61769959.06889419,56067251.18636197,54942726.50174123,62506042.68575811,59308521.05695644
M254T89_POS,254.12158982953852,88.5536117553711,3632916.5028637513,2821767.0343035497,1461109.920159026,4045933.068351445,4319144.264720233,954743.0707820834,2731693.650082295,2744461.533854737,1866320.0219563434,2800222.021744587,3154495.6072418066,7307256.674060699,5170549.022138912,1239018.4729059634,4527653.497769772
M254T77_POS,254.16100121079018,77.16645050048828,2536987.1976720034,4333518.115869518,6147539.590229448,11591180.24880135,3163866.0676343725,11782761.482230032,6032582.996552479,7864069.19973193,3632135.8043936803,4960893.657028616,5482712.338550223,12489180.695456984,1484818.2484957597,6512306.849633496,11851308.668157483
M254T863_POS,254.21129171157878,862.633544921875,952415.3312298298,1693991.8279853722,1460264.8169045937,1221565.1285800731,1359603.073556468,1116039.8477574813,781154.240080572,1329710.7511987397,1768610.8751067114,1253868.9185493025,850858.0225526842,1085767.1075951923,1065301.5452428348,1069653.951181571,1373129.022767661
M254T681_POS,254.2111568990469,681.3267822265625,442353.26562953746,356799.2274152058,524045.9916133497,413163.13455540466,525547.4151720288,417094.3522765325,280074.090663346,551371.328564594,577667.1033174349,655910.747885254,411904.24994472513,426110.4640819455,512378.4583541493,476393.631156175,591950.807673906
M254T788_POS,254.24764446953628,788.3925476074219,1832369.390921731,1779997.5637570038,1922775.3623483444,1561174.1366726754,2140706.05076296,2325610.3982756524,2695748.690750097,2216012.241064002,1735414.424399699,2006144.448274673,1760506.8153389585,1886456.4490345619,1583723.610314509,1760510.922964862,2100361.2918940177
M255T63_POS,255.0974593911848,63.3434218963623,30560053.68541165,22546963.52454792,28567314.800753832,32690988.188224267,33066155.4159501,20031432.394772477,39930579.46222224,11177075.509450303,23455471.04904755,20024365.991578534,18906816.644993424,25133363.87156315,28390951.313260417,14068642.995406367,27404715.99673457
M255T887_POS,255.15905433707826,886.8735656738281,388307.86832641397,571591.5836197707,384721.5498985161,667810.1261766184,541793.5292043075,702571.975188403,420516.23580744286,809347.2698741928,553826.3465935435,478341.7985386215,521984.6107570615,296848.28388420126,485703.0301224092,290356.9493273692,692687.135938326
M255T281_POS,255.1587446822761,280.70703125,2944176.1706497516,2053519.2032099946,2984189.8344335873,5275141.185668693,5825115.967382584,4343018.690790192,3363932.947849898,1353974.426148483,4172875.3345149104,1294064.035807906,1977090.3707971266,2913809.4885081276,910537.1326937302,2470075.6336511835,3391056.88190827
M255T732_POS,255.2428289560893,731.8293579101562,7267577.567693306,7725523.3694117805,7630720.788225461,6818604.919615202,7835502.661365763,7217784.839901986,7480390.919271648,7177300.010258019,6885034.98261041,7690673.734688405,7617993.318784947,7728056.358250426,7561349.747876432,8180620.736466533,6413186.271940948
M256T74_POS,256.1289515707329,74.01441955566406,3210473.4617993217,2831428.4424454477,6750079.883064973,16438672.374673946,4757150.554188633,4677174.167761816,8757693.005836857,10830121.826519905,7466236.935554714,5343897.591728485,3601913.5156377372,14773616.046682764,5374992.849835981,7683928.987772865,15548932.681037635
M256T317_POS,256.1540035493136,316.6878967285156,3150311.848410003,2593325.907301906,4506945.147383339,3113346.4753459883,2914805.4423515755,2684390.6865899754,3287477.160393161,2248474.4345470318,3015886.072084472,1513304.085447972,1790310.7944082187,3874150.1689780485,2606045.9801032534,1877833.9638077551,3695143.0558897657
M256T101_POS,256.17522601525746,101.4237060546875,1300809.9476752365,2018072.7585821343,2557661.198322731,2176052.753800578,1588091.9353052676,3980407.5206546,2434667.8758873846,1545641.1103850838,578945.0822496089,7647036.286769825,932260.0663107563,1586603.4846360364,2434408.343928387,1542063.234557744,2895004.9669811255
M256T841_POS,256.26334498242056,841.3412780761719,257771034.37867826,244720178.96518192,375828307.7313033,227585366.97903267,239044650.3674566,237306143.4265,475780933.08541846,287275873.7199056,259868017.3475701,259263304.71120074,245213279.65670514,248253035.00100017,286159076.86907446,261919641.32161096,258332731.38101572
M256T704_POS,256.26356415066044,704.32122802734375,23050016.78197184,20028893.581385046,23540740.096591003,26706218.359692473,22710312.802370343,21272012.380901862,17081924.93226892,20187954.202317316,15536246.324807635,24348684.34448476,15828372.473327015,21333991.89371957,24552466.344156154,19232728.791083466,27039465.1909698
M256T915_POS,256.2634862983874,915.0738154296876,31937578.53525803,40814713.910503894,40971358.89657186,33329237.922926523,45808775.16421265,26378057.838813044,19775313.185082674,44212031.39839322,44585171.35362099,45369448.22776019,39488230.05998735,29124334.989145696,55974167.823992416,56541988.17900171,54200461.55472421
M257T932_POS,257.14713646177233,931.83734130859375,6591058.601289122,8006775.460162235,8592087.651629116,7998145.157159474,7824486.00361325,7827463.99749891,8500039.692065665,7312242.780747709,7607352.541805016,7505467.261786123,9149564.04103868,7051876.022483827,7752042.640219028,6622895.99242556,7578835.342917335
M257T482_POS,257.1471972844659,481.654296875,16447024.441101158,12607928.293981656,17074520.1346235,18041971.270921268,15115456.178167462,17178830.11460898,14548864.408480436,19244033.324750777,9124078.686745407,24321259.96178621,17215226.521378096,17262805.1134603,18737996.083284386,12988966.582446005,15448408.214801477
M257T660_POS,257.147052335136,659.6635437011719,23232676.839137945,45127045.58043182,67132386.57290013,59662761.01468718,36581073.51019489,73733409.44152953,35301521.681100085,47743482.477530025,57759652.65391683,82040045.33454642,45021156.30715515,81311416.33003333,24681630.87001726,36032285.06540472,85176676.25304116
M257T472_POS,257.1745608683481,471.59336853027344,8971524.265770534,16420710.899359377,4412802.072860793,5160239.39224858,8903469.587150244,17982081.437140502,6541499.572291319,8070059.21737502,2659484.385417136,6602242.360872204,5595185.2718963865,18571418.022615515,5038163.773669015,3057723.5057291547,8599982.179469895
M257T754_POS,257.174562517756,753.5990295410156,789149.1490306661,883581.7637791289,891286.3498409096,879930.8081336936,684645.8959558979,678348.0335600984,782961.8407874632,715820.6537678897,1232741.1347558638,794654.8416161265,594418.4111526657,848831.1829074402,757630.8371498155,1153181.6587724548,967360.4466215897
M257T935_POS,257.2586394876978,934.5413818359375,1465928.3627504094,2375935.996488558,2113322.1357096317,2314065.330098103,1620950.7928779416,2563852.1185977906,2095911.802739779,2579343.0813894426,1943430.5490185597,2610788.700754287,2434531.0871556858,2219600.715980047,2319096.5895695905,2257085.3356727846,3198320.0318429614
