peak_name,mz,rt,id_kegg,id_zhulab,name,formula,confidence_level,smiles,inchikey,isotope,adduct,total_score,mz_error,rt_error_abs,rt_error_rela,ms2_score,iden_score,iden_type,peak_group_id,base_peak,num_peaks,cons_formula_pred,stereo_isomer_id,stereo_isomer_name,Size_3_3,Size_3_1,Size_3_2,Size_5_1,Size_1_2,Size_4_2,Size_2_2,Size_2_3,Size_6_2,Size_1_3,Size_4_1,Size_2_1,Size_1_1,Size_6_1,Size_5_2
M149T331_NEG_j,149.0442,331.3,C00476,NA,D-Lyxose,C5H10O5,level3.1,O[C@@H]1COC([C@H]([C@H]1O)O)O,SRBFZHDQGSBBOR-AGQMPKSLSA-N,[M],[M-H]-,1.86,3.2,NA,9.9,0.9975,0.86,metAnnotation,[59],M149T331_NEG_[M-H]-,1,TRUE,C00181;C00216;C00259;C00476;C01394;C01508;C02096;C02204;C02205;C02479;C02604;C08353;C21057,D-Xylose;D-Arabinose;L-Arabinose;D-Lyxose;Xylose;L-Lyxose;beta-D-Xylose;alpha-D-Lyxose;alpha-D-Xylose;beta-L-Arabinose;alpha-L-Arabinose;beta-D-Ribopyranose;D-Ribose,406818550.8255343,874662129.983639,734972497.3471057,1136172607.7065547,486804312.3253497,1127233636.6239505,1861845616.853598,2308721101.0408053,2192341248.7463956,784469750.0345727,1111480947.5981019,4715811961.882343,691487707.8276604,2119559409.3862603,1577119130.4968848
M149T331_NEG_k,149.0442,331.3,C01508,NA,L-Lyxose,C5H10O5,level3.1,O[C@H]1COC([C@@H]([C@@H]1O)O)O,SRBFZHDQGSBBOR-AEQNFAKKSA-N,[M],[M-H]-,1.86,3.2,NA,9.9,0.9975,0.86,metAnnotation,[59],M149T331_NEG_[M-H]-,1,TRUE,C00181;C00216;C00259;C00476;C01394;C01508;C02096;C02204;C02205;C02479;C02604;C08353;C21057,D-Xylose;D-Arabinose;L-Arabinose;D-Lyxose;Xylose;L-Lyxose;beta-D-Xylose;alpha-D-Lyxose;alpha-D-Xylose;beta-L-Arabinose;alpha-L-Arabinose;beta-D-Ribopyranose;D-Ribose,406818550.8255343,874662129.983639,734972497.3471057,1136172607.7065547,486804312.3253497,1127233636.6239505,1861845616.853598,2308721101.0408053,2192341248.7463956,784469750.0345727,1111480947.5981019,4715811961.882343,691487707.8276604,2119559409.3862603,1577119130.4968848
M149T331_NEG_l,149.0442,331.3,C00259,NA,L-Arabinose,C5H10O5,level3.1,O[C@H]1COC([C@@H]([C@H]1O)O)O,SRBFZHDQGSBBOR-HWQSCIPKSA-N,[M],[M-H]-,1.86,3.2,NA,9.9,0.9975,0.86,metAnnotation,[59],M149T331_NEG_[M-H]-,1,TRUE,C00181;C00216;C00259;C00476;C01394;C01508;C02096;C02204;C02205;C02479;C02604;C08353;C21057,D-Xylose;D-Arabinose;L-Arabinose;D-Lyxose;Xylose;L-Lyxose;beta-D-Xylose;alpha-D-Lyxose;alpha-D-Xylose;beta-L-Arabinose;alpha-L-Arabinose;beta-D-Ribopyranose;D-Ribose,406818550.8255343,874662129.983639,734972497.3471057,1136172607.7065547,486804312.3253497,1127233636.6239505,1861845616.853598,2308721101.0408053,2192341248.7463956,784469750.0345727,1111480947.5981019,4715811961.882343,691487707.8276604,2119559409.3862603,1577119130.4968848
M149T398_1_NEG_f,149.0442,397.8,C00309,NA,D-Ribulose,C5H10O5,level3.1,OCC1(O)OC[C@H]([C@H]1O)O,LQXVFWRQNMEDEE-ZZKAVYKESA-N,[M],[M-H]-,1.84,3.3,NA,12.3,0.9975,0.84,metAnnotation,[58],M149T398_1_NEG_[M-H]-,3,TRUE,C00309;C00310;C00312;C00508;C08354,D-Ribulose;D-Xylulose;L-Xylulose;L-Ribulose;alpha-D-Ribulose,1031902123.4502847,1331059925.9227707,1243071139.2604265,768948960.9677703,716969946.2708614,2032188278.9438856,1239846628.5758743,1790249958.9862967,699303748.7077912,851688072.5116621,1274068457.2215395,1557692954.4022014,735573232.2248478,1289620677.9914427,678992258.8945127
M149T398_1_NEG_g,149.0442,397.8,C00310,NA,D-Xylulose,C5H10O5,level3.1,OCC1(O)OC[C@H]([C@@H]1O)O,LQXVFWRQNMEDEE-OVEKKEMJSA-N,[M],[M-H]-,1.84,3.3,NA,12.3,0.9975,0.84,metAnnotation,[58],M149T398_1_NEG_[M-H]-,3,TRUE,C00309;C00310;C00312;C00508;C08354,D-Ribulose;D-Xylulose;L-Xylulose;L-Ribulose;alpha-D-Ribulose,1031902123.4502847,1331059925.9227707,1243071139.2604265,768948960.9677703,716969946.2708614,2032188278.9438856,1239846628.5758743,1790249958.9862967,699303748.7077912,851688072.5116621,1274068457.2215395,1557692954.4022014,735573232.2248478,1289620677.9914427,678992258.8945127
M149T398_1_NEG_h,149.0442,397.8,C00312,NA,L-Xylulose,C5H10O5,level3.1,OCC1(O)OC[C@@H]([C@H]1O)O,LQXVFWRQNMEDEE-PYHARJCCSA-N,[M],[M-H]-,1.84,3.3,NA,12.3,0.9975,0.84,metAnnotation,[58],M149T398_1_NEG_[M-H]-,3,TRUE,C00309;C00310;C00312;C00508;C08354,D-Ribulose;D-Xylulose;L-Xylulose;L-Ribulose;alpha-D-Ribulose,1031902123.4502847,1331059925.9227707,1243071139.2604265,768948960.9677703,716969946.2708614,2032188278.9438856,1239846628.5758743,1790249958.9862967,699303748.7077912,851688072.5116621,1274068457.2215395,1557692954.4022014,735573232.2248478,1289620677.9914427,678992258.8945127
M149T398_1_NEG_i,149.0442,397.8,C00508,NA,L-Ribulose,C5H10O5,level3.1,OCC1(O)OC[C@@H]([C@@H]1O)O,LQXVFWRQNMEDEE-QRHDOFTISA-N,[M],[M-H]-,1.84,3.3,NA,12.3,0.9975,0.84,metAnnotation,[58],M149T398_1_NEG_[M-H]-,3,TRUE,C00309;C00310;C00312;C00508;C08354,D-Ribulose;D-Xylulose;L-Xylulose;L-Ribulose;alpha-D-Ribulose,1031902123.4502847,1331059925.9227707,1243071139.2604265,768948960.9677703,716969946.2708614,2032188278.9438856,1239846628.5758743,1790249958.9862967,699303748.7077912,851688072.5116621,1274068457.2215395,1557692954.4022014,735573232.2248478,1289620677.9914427,678992258.8945127
M665T458_NEG_a,665.2139,457.9,C01613,NA,Stachyose,C24H42O21,level3.1,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H]([C@@H]([C@H]3O)O)O)[C@@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,UQZIYBXSHAGNOE-XNSRJBNMSA-N,[M],[M-H]-,1.84,1,NA,13.8,0.9407,0.84,metAnnotation,[107],M665T458_NEG_[M-H]-,11,TRUE,C01613,Stachyose,173405943.7112386,410220540.9087508,470035330.41428816,484689594.3738626,156079353.9333666,207823954.5560186,732559940.4037216,757628053.8302771,807610737.0794507,186266273.84945363,169491961.23821393,910875426.6607559,222361120.4848513,385132284.9825077,572346537.1752288
M665T458_NEG_b,665.2139,457.9,C03989,NA,Isolychnose,C24H42O21,level3.1,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@@H]([C@H]([C@@H]3O[C@H]3O[C@H](CO)[C@@H]([C@@H]([C@H]3O)O)O)O)CO)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@H]1O)O)O,ZJTKROCMWYBRPX-DFMCVVGJSA-N,[M],[M-H]-,1.84,1,NA,13.9,0.9407,0.84,metAnnotation,[107],M665T458_NEG_[M-H]-,11,TRUE,C03989,Isolychnose,173405943.7112386,410220540.9087508,470035330.41428816,484689594.3738626,156079353.9333666,207823954.5560186,732559940.4037216,757628053.8302771,807610737.0794507,186266273.84945363,169491961.23821393,910875426.6607559,222361120.4848513,385132284.9825077,572346537.1752288
M665T458_NEG_c,665.2139,457.9,C08242,NA,Lychnose,C24H42O21,level3.1,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO[C@H]4O[C@H](CO)[C@@H]([C@@H]([C@H]4O)O)O)O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@H]1O)O)O,BNOGJEJAYILSFT-XNSRJBNMSA-N,[M],[M-H]-,1.84,1,NA,13.9,0.9407,0.84,metAnnotation,[107],M665T458_NEG_[M-H]-,11,TRUE,C08242,Lychnose,173405943.7112386,410220540.9087508,470035330.41428816,484689594.3738626,156079353.9333666,207823954.5560186,732559940.4037216,757628053.8302771,807610737.0794507,186266273.84945363,169491961.23821393,910875426.6607559,222361120.4848513,385132284.9825077,572346537.1752288
M665T458_NEG_d,665.2139,457.9,C02013,NA,Cellotetraose,C24H42O21,level3.1,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O,LUEWUZLMQUOBSB-YQGOCCRESA-N,[M],[M-H]-,1.84,1,NA,13.9,0.9407,0.84,metAnnotation,[107],M665T458_NEG_[M-H]-,11,TRUE,C02013;C02052,Cellotetraose;Maltotetraose,173405943.7112386,410220540.9087508,470035330.41428816,484689594.3738626,156079353.9333666,207823954.5560186,732559940.4037216,757628053.8302771,807610737.0794507,186266273.84945363,169491961.23821393,910875426.6607559,222361120.4848513,385132284.9825077,572346537.1752288
M827T478_NEG,827.2666,477.7,C06218,NA,Cellopentaose,C30H52O26,level3.1,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)O)O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O,FTNIPWXXIGNQQF-FFFJRYSISA-N,[M],[M-H]-,1.84,0.9,NA,10.2,0.8771,0.84,metAnnotation,[108],M827T478_NEG_[M-H]-,11,TRUE,C06218,Cellopentaose,269669124.61996883,617442922.419061,644363877.9337833,805504968.1535465,244898173.7086295,286693951.92572,1093466741.8034692,1111401001.8477068,1136715027.4787014,284373023.7619542,212551427.3007258,1198473167.421328,322278586.2760959,554337460.7658839,955196176.7879491
M149T398_1_NEG_j,149.0442,397.8,C00121,NA,D-Ribose,C5H10O5,level3.1,OC[C@H]1OC([C@@H]([C@@H]1O)O)O,HMFHBZSHGGEWLO-SOOFDHNKSA-N,[M],[M-H]-,1.83,3.3,NA,13.6,0.9975,0.83,metAnnotation,[58],M149T398_1_NEG_[M-H]-,3,TRUE,C00121;C01510;C06115;C16639;C20569;C21067,D-Ribose;L-Xylose;L-Arabinofuranose;beta-D-Ribofuranose;beta-L-Arabinofuranose;D-Arabinofuranose,1031902123.4502847,1331059925.9227707,1243071139.2604265,768948960.9677703,716969946.2708614,2032188278.9438856,1239846628.5758743,1790249958.9862967,699303748.7077912,851688072.5116621,1274068457.2215395,1557692954.4022014,735573232.2248478,1289620677.9914427,678992258.8945127
M503T434_NEG_a,503.1617,433.8,C00492,NA,Raffinose,C18H32O16,level3.1,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,[M],[M-H]-,1.82,0,NA,18.5,0.9402,0.82,metAnnotation,[100],M503T434_NEG_[M-H]-,3,TRUE,C00492;C08239,Raffinose;Gentianose,88628299.57349676,228227215.47739142,304956781.62905884,279676106.3386291,82717767.22265476,131057763.8008775,440132097.7918134,493640646.12258846,591441838.7151167,114160950.89568374,131165042.66212298,500756747.54805094,134333921.66222975,216703188.17545137,309593205.37053543
M503T434_NEG_b,503.1617,433.8,C05404,NA,D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose,C18H32O16,level3.1,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3OC(O)[C@@H]([C@H]([C@@H]3O)O)O)[C@@H]([C@H]([C@H]2O)O)O)[C@@H]([C@H]([C@H]1O)O)O,FBJQEBRMDXPWNX-SMGIPPFUSA-N,[M],[M-H]-,1.82,0,NA,18.5,0.9402,0.82,metAnnotation,[100],M503T434_NEG_[M-H]-,3,TRUE,C02160;C05404,Isomaltotriose;D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose,88628299.57349676,228227215.47739142,304956781.62905884,279676106.3386291,82717767.22265476,131057763.8008775,440132097.7918134,493640646.12258846,591441838.7151167,114160950.89568374,131165042.66212298,500756747.54805094,134333921.66222975,216703188.17545137,309593205.37053543
M503T434_NEG_c,503.1617,433.8,C06219,NA,Cellotriose,C18H32O16,level3.1,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O,FYGDTMLNYKFZSV-ZWSAEMDYSA-N,[M],[M-H]-,1.82,0,NA,18.5,0.9402,0.82,metAnnotation,[100],M503T434_NEG_[M-H]-,3,TRUE,C01835;C06219,Maltotriose;Cellotriose,88628299.57349676,228227215.47739142,304956781.62905884,279676106.3386291,82717767.22265476,131057763.8008775,440132097.7918134,493640646.12258846,591441838.7151167,114160950.89568374,131165042.66212298,500756747.54805094,134333921.66222975,216703188.17545137,309593205.37053543
M503T434_NEG_d,503.1617,433.8,C03661,NA,1F-beta-D-Fructosylsucrose,C18H32O16,level3.1,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO[C@]1(CO)O[C@@H]([C@H]([C@@H]1O)O)CO)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,VAWYEUIPHLMNNF-OESPXIITSA-N,[M],[M-H]-,1.81,0,NA,18.5,0.9214,0.81,metAnnotation,[100],M503T434_NEG_[M-H]-,3,TRUE,C03661,1F-beta-D-Fructosylsucrose,88628299.57349676,228227215.47739142,304956781.62905884,279676106.3386291,82717767.22265476,131057763.8008775,440132097.7918134,493640646.12258846,591441838.7151167,114160950.89568374,131165042.66212298,500756747.54805094,134333921.66222975,216703188.17545137,309593205.37053543
M503T434_NEG_e,503.1617,433.8,C03848,NA,6F-alpha-D-Galactosylsucrose,C18H32O16,level3.1,OC[C@H]1O[C@H](OC[C@H]2O[C@@]([C@H]([C@@H]2O)O)(CO)O[C@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@H]1O)O)O,NIBVDXPSJBYJFT-ZQSKZDJDSA-N,[M],[M-H]-,1.81,0,NA,18.5,0.9214,0.81,metAnnotation,[100],M503T434_NEG_[M-H]-,3,TRUE,C03848,6F-alpha-D-Galactosylsucrose,88628299.57349676,228227215.47739142,304956781.62905884,279676106.3386291,82717767.22265476,131057763.8008775,440132097.7918134,493640646.12258846,591441838.7151167,114160950.89568374,131165042.66212298,500756747.54805094,134333921.66222975,216703188.17545137,309593205.37053543
M989T492_NEG,989.3188,492.3,C06217,NA,Cellohexaose,C36H62O31,level3.1,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)O)O[C@@H]2[C@@H](CO)O[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O,OCIBBXPLUVYKCH-FYTDUCIRSA-N,[M],[M-H]-,1.81,1.4,NA,7.5,0.7971,0.81,metAnnotation,[109],M989T492_NEG_[M-H]-,8,TRUE,C01936;C06217,Maltohexaose;Cellohexaose,179498625.2772381,330609754.3392525,335980783.7091308,525003634.65182817,172747463.6294996,184698755.9444687,555882404.6660002,617111768.37111,559964928.1530864,176888283.10897544,150831885.0444118,583007205.7166181,227276399.9215645,331517829.10038096,592867961.6504384
M241T99_NEG_a,241.0117,99.1,C01275,NA,(3E)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate,C11H8O5,level3.1,O=C(C(=O)O)/C=C/c1ccccc1C(=O)O,APKXMKWCGDBYNV-AATRIKPKSA-N,[M],[M+Na-2H]-,1.79,0.4,NA,13.3,0.8141,0.79,metAnnotation,[81],M241T99_NEG_[M+Na-2H]-,2,TRUE,C01275;C16149,(3E)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate;(3Z)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate,60133622.22575166,46502180.62242877,68526598.88969764,54641590.260433346,42000862.82502205,49441126.70528724,31433700.375485193,42029338.40539348,33354384.940928634,67218645.96924572,51115589.22628749,37973141.73743367,60091921.783174835,16516438.274081886,56460046.96752032
M241T99_NEG_b,241.0117,99.1,C16149,NA,(3Z)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate,C11H8O5,level3.1,O=C(C(=O)O)/C=C\c1ccccc1C(=O)O,APKXMKWCGDBYNV-WAYWQWQTSA-N,[M],[M+Na-2H]-,1.79,0.4,NA,13.3,0.8141,0.79,metAnnotation,[81],M241T99_NEG_[M+Na-2H]-,2,TRUE,C01275;C16149,(3E)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate;(3Z)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate,60133622.22575166,46502180.62242877,68526598.88969764,54641590.260433346,42000862.82502205,49441126.70528724,31433700.375485193,42029338.40539348,33354384.940928634,67218645.96924572,51115589.22628749,37973141.73743367,60091921.783174835,16516438.274081886,56460046.96752032
M126T324_NEG,126.0183,324.3,C00940,NA,2-Oxoglutaramate,C5H7NO4,level3.1,NC(=O)CCC(=O)C(=O)O,COJBGNAUUSNXHX-UHFFFAOYSA-N,[M],[M-H2O-H]-,1.78,3.2,NA,18.7,0.9858,0.78,metAnnotation,[54],M126T324_NEG_[M-H2O-H]-,2,TRUE,C00940,2-Oxoglutaramate,5487871.059735689,11342031.29991221,5888842.428195246,6616966.254940285,4284087.320075111,5387201.094909752,3771143.3489525383,4864072.4798435215,27763351.26099325,5359747.090633956,6666973.855446305,8490886.982488494,5021563.271974459,9383291.9595447,8418412.793292044
M225T395_NEG_a,225.0611,395,C01685,NA,D-Ribonate,C5H10O6,level3.1,OC[C@H]([C@H]([C@H](C(=O)O)O)O)O,QXKAIJAYHKCRRA-BXXZVTAOSA-N,[M],[M+CH3COO]-,1.74,1.2,NA,0.7,0.5287,0.74,metAnnotation,[72],M225T395_NEG_[M+CH3COO]-,2,TRUE,C00502;C00545;C00878;C01685;C05411;C05412,D-Xylonate;L-Arabinonate;D-Arabinonate;D-Ribonate;L-Xylonate;L-Lyxonate,153043352.8312655,159008659.50200614,136557256.18244228,335256759.06741595,121384934.21984059,144028487.11332184,189982103.14214873,187103894.84684357,221164341.86643806,134017064.4869419,248748761.11152858,155162902.28895462,160979780.92486006,125814881.31580228,461125231.64072084
M225T325_NEG,225.0611,325.4,C21144,NA,"1,3,7-Trimethyl-5-hydroxyisourate",C8H10N4O4,level3.1,O=C1N(C)C2=NC(=O)N(C2(C(=O)N1C)O)C,XNXQVRHXDIDGDT-UHFFFAOYSA-N,[M],[M-H]-,1.73,4.6,NA,4.2,0.6735,0.73,metAnnotation,[76],M225T325_NEG_[M-H]-,5,TRUE,C21144,"1,3,7-Trimethyl-5-hydroxyisourate",66446112.16147144,167500697.23624653,370049468.47761047,78922808.62279792,50925117.82317214,48143207.05048385,74865920.09981735,108608182.94182226,1181480516.843886,47945534.12142743,154460853.76031104,464329860.7312922,91492193.86194788,195685649.39451423,192118013.26952904
M442T397_NEG_a,442.1564,396.8,C00611,NA,N-Acetyllactosamine,C14H25NO11,level3.1,OC[C@H]1O[C@@H](O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)NC(=O)C,KFEUJDWYNGMDBV-LODBTCKLSA-N,[M],[M+CH3COO]-,1.73,0.4,NA,23.2,0.8596,0.73,metAnnotation,[97],M442T397_NEG_[M+CH3COO]-,7,TRUE,C00611;C20887,"N-Acetyllactosamine;beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine",506260601.5786058,889897479.7980586,603051617.5068752,2280808571.782759,391716513.70539665,538256467.2473658,1030524258.6170179,518196466.12270945,1393311521.352061,424651904.61858946,587777443.6490773,1079537699.0687644,454745851.1831255,1138503775.157873,2960399480.777512
M442T397_NEG_b,442.1564,396.8,C20887,NA,"beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine",C14H25NO11,level3.1,OC[C@H]1OC(O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O)O)O)O)NC(=O)C,KFEUJDWYNGMDBV-KTNASFDVSA-N,[M],[M+CH3COO]-,1.73,0.4,NA,23.2,0.8596,0.73,metAnnotation,[97],M442T397_NEG_[M+CH3COO]-,7,TRUE,C00611;C20887,"N-Acetyllactosamine;beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine",506260601.5786058,889897479.7980586,603051617.5068752,2280808571.782759,391716513.70539665,538256467.2473658,1030524258.6170179,518196466.12270945,1393311521.352061,424651904.61858946,587777443.6490773,1079537699.0687644,454745851.1831255,1138503775.157873,2960399480.777512
M119T199_NEG_a,119.0335,199.4,C00033,NA,Acetate,C2H4O2,level3.1,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,[M],[M+CH3COO]-,1.72,3.4,NA,26.8,1,0.72,metAnnotation,[53],M119T199_NEG_[M+CH3COO]-,1,TRUE,C00033,Acetate,75270385.67157976,83467315.11996794,85197567.50380519,115362974.72118017,64846637.49795572,67473165.24662295,113743933.79779339,55287582.32074192,140021579.08728504,76584277.56773885,104422398.16903976,136240079.703136,92571700.65734194,74481154.54079199,149970293.47612846
M339T419_NEG,339.0935,419.3,C20888,NA,Cellobionate,C12H22O12,level3.1,OC[C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O,JYTUSYBCFIZPBE-ZNLUKOTNSA-N,[M],[M-H2O-H]-,1.72,0.7,NA,21.6,0.819,0.72,metAnnotation,[92],M339T419_NEG_[M-H2O-H]-,3,TRUE,C20888,Cellobionate,13075928.113777576,35399728.24426599,5293525.1903119935,18998931.84037228,21426868.360329628,14355701.226623453,58107534.62639475,12309043.96991923,33669580.9787125,14861187.269565346,12272431.208034035,38147960.211549714,11108175.976869209,50334981.365721494,26280093.07729328
M343T418_NEG,343.1248,417.8,C05399,NA,Melibiitol,C12H24O11,level3.1,OC[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)O)O)O,SERLAGPUMNYUCK-GFRRCQKTSA-N,[M],[M-H]-,1.72,0.7,NA,19.8,0.8023,0.72,metAnnotation,[93],M343T418_NEG_[M-H]-,2,FALSE,C05399,Melibiitol,2701260.2723021978,7047289.330872349,4168118.1860638387,11592301.565141784,2453040.2360003297,3227820.052075277,7244102.155954151,8363235.703179299,9121247.323458357,2306585.5154789244,3753582.9947921694,5009252.500157316,3973331.6502014394,13471118.209309697,12155201.348762356
M442T397_NEG_c,442.1564,396.8,C06372,NA,Lacto-N-biose,C14H25NO11,level3.1,OC[C@H]1OC(O)[C@@H]([C@H]([C@@H]1O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)NC(=O)C,HMQPEDMEOBLSQB-RPHKZZMBSA-N,[M],[M+CH3COO]-,1.72,0.4,NA,23.8,0.8596,0.72,metAnnotation,[97],M442T397_NEG_[M+CH3COO]-,7,TRUE,C06372;C07278,Lacto-N-biose;beta-D-Galactosyl-(1->3)-N-acetyl-D-galactosamine,506260601.5786058,889897479.7980586,603051617.5068752,2280808571.782759,391716513.70539665,538256467.2473658,1030524258.6170179,518196466.12270945,1393311521.352061,424651904.61858946,587777443.6490773,1079537699.0687644,454745851.1831255,1138503775.157873,2960399480.777512
M119T199_NEG_b,119.0335,199.4,C00266,NA,Glycolaldehyde,C2H4O2,level3.1,OCC=O,WGCNASOHLSPBMP-UHFFFAOYSA-N,[M],[M+CH3COO]-,1.71,3.4,NA,27.7,0.9878,0.71,metAnnotation,[53],M119T199_NEG_[M+CH3COO]-,1,TRUE,C00266,Glycolaldehyde,75270385.67157976,83467315.11996794,85197567.50380519,115362974.72118017,64846637.49795572,67473165.24662295,113743933.79779339,55287582.32074192,140021579.08728504,76584277.56773885,104422398.16903976,136240079.703136,92571700.65734194,74481154.54079199,149970293.47612846
M549T428_NEG,549.1666,428.3,C02074,NA,Raucaffricine,C27H32N2O8,level3.1,OC[C@H]1O[C@@H](O[C@@H]2/C(=C/C)/[C@@H]3C[C@@H]4N2[C@@H]2C3[C@H]([C@@]3(C2)C4=Nc2c3cccc2)OC(=O)C)[C@@H]([C@H]([C@@H]1O)O)O,OSJPGOJPRNTSHP-ICYIRATMSA-N,[M],[M+K-2H]-,1.71,3.9,NA,22,0.9139,0.71,metAnnotation,[102],M549T428_NEG_[M+K-2H]-,4,FALSE,C02074,Raucaffricine,496561537.1002796,1832869956.1597075,2512885938.8692393,2438384596.7929425,494511377.71487606,1061265193.4954116,3913608497.798005,4440775825.852624,5046556869.691211,877636824.000023,707677900.852395,3479638379.328099,970013839.8192259,1902474385.9193015,2770182400.868721
M184T400_NEG,184.0008,399.7,C01005,NA,O-Phospho-L-serine,C3H8NO6P,level3.1,OC(=O)[C@H](COP(=O)(O)O)N,BZQFBWGGLXLEPQ-REOHCLBHSA-N,[M],[M-H]-,1.69,2,NA,8.3,0.5905,0.69,metAnnotation,[64],M184T400_NEG_[M-H]-,6,TRUE,C01005;C02532,O-Phospho-L-serine;O-Phospho-D-serine,25819008.855374176,28664931.180155154,21376890.908381242,19901448.891812723,19909846.010444224,17343630.9462892,26155503.107998256,17596798.71798609,22241167.15128884,17308074.54968302,23759458.737406332,19684777.560408138,19387608.46813967,33483796.487823866,29997301.02284974
M563T428_NEG_a,563.1819,428.1,C00492,NA,Raffinose,C18H32O16,level3.1,OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,[M],[M+CH3COO]-,1.68,1.7,NA,19.5,0.732,0.68,metAnnotation,[103],M563T428_NEG_[M+CH3COO]-,7,TRUE,C00492;C08239,Raffinose;Gentianose,79540776.72551954,298137645.9547154,412690902.8914286,401641678.1030321,79220214.5314958,172974435.61909297,656935698.285489,764871515.6168752,878400687.9293084,145969357.43467543,115764041.95975314,643994821.8573107,137540288.26954028,311377847.71465296,447023178.21565676
