name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,score,isotope,adduct,Formula,matched.frag,compound.name,peak.group,confidence
M393T671_POS,393.31057,671.35153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M393T796_POS,393.35099,796.32907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M394T395_POS,394.19146,395.30443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M394T532_POS,394.20678,531.6669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M394T296_POS,394.23071,295.76788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M394T717_POS,394.26448,716.55411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M394T777_POS,394.31607,777.25696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M394T671_POS,394.31383,671.28528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M394T743_POS,394.32877,742.94092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M394T812_POS,394.3518,811.74478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T447_POS,395.05486,447.38544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T156_POS,395.13069,156.40993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T412_POS,395.20382,412.19922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T348_POS,395.21489,347.78787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T789_POS,395.24239,789.10547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T651_POS,395.29349,651.29932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T490_POS,395.31109,489.63908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T812_POS,395.35568,811.74478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T836_POS,395.36669,836.32122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M395T859_POS,395.36686,858.65186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M396T788_POS,396.24911,788.33945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M396T600_POS,396.27358,599.6286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M396T913_POS,396.30121,912.52335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M396T803_POS,396.31051,802.62448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M396T743_POS,396.33124,742.70413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M396T760_POS,396.34439,759.68741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M397T381_POS,397.14848,380.95901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M397T114_POS,397.16973,114.36117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M397T707_POS,397.20071,706.57227,adductAnnotation;adductAnnotation,KeggExd085102;KeggExd046636,M453T707_POS;M453T707_POS,KeggExd085102;KeggExd046636,0.445161333338645;0.445161333338645,[M];[M],M-H2O+H;M-H2O+H,C21H34O6S;C21H34O6S,NA;NA,NA;NA,KeggExd085102_1;KeggExd046636_1,grade2;grade2
M397T814_POS,397.21922,813.78882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M397T601_POS,397.27747,600.57938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M397T848_POS,397.38268,848.44281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M398T87_POS,398.14399,87.18303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M398T74_POS,398.16533,73.91608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M398T738_POS,398.17309,738.4902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M398T191_POS,398.20149,190.97162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M398T312_POS,398.20134,311.72002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M398T339_POS,398.20131,338.71106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M398T707_POS,398.20391,706.60519,isotopeAnnotation;isotopeAnnotation,KeggExd085102;KeggExd046636,M397T707_POS;M397T707_POS,KeggExd085102;KeggExd046636,0.632969492109385;0.632969492109385,[M+1];[M+1],M-H2O+H;M-H2O+H,C21H34O6S;C21H34O6S,NA;NA,NA;NA,KeggExd085102_1;KeggExd046636_1,grade2;grade2
M398T795_POS,398.23163,794.56665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M398T329_POS,398.32436,328.73093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M398T848_POS,398.3859,848.45279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M399T388_POS,399.16766,387.92374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M399T191_POS,399.20487,190.83881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M399T432_POS,399.2372,431.51947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M399T747_1_POS,399.252,747.15747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M399T789_POS,399.27347,788.64572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M399T884_POS,399.26538,884.4173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M399T812_POS,399.30735,811.7915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M399T767_POS,399.36093,767.39549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M400T460_POS,400.12354,459.54637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M400T98_POS,400.18085,98.05825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M400T280_POS,400.21727,279.70653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M400T884_POS,400.2686,884.11359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M400T699_POS,400.28389,698.50714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M400T746_POS,400.30462,746.26352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M400T768_POS,400.37836,768.28195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M401T938_POS,400.84457,937.91052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M401T459_POS,401.12639,459.48071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M401T490_POS,401.1588,489.99141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M401T327_POS,401.15877,326.67984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M401T617_POS,401.15676,616.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M401T819_POS,401.25295,819.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M401T390_POS,401.26139,390.0054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M401T747_POS,401.309,746.71378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M401T769_2_POS,401.38136,768.80652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M402T390_1_POS,401.76332,390.0054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M402T326_POS,402.1622,325.71713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M402T490_POS,402.16246,489.76608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M402T819_POS,402.2563,818.9502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M402T781_POS,402.35748,780.91678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M402T767_POS,402.38433,766.93555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M403T192_POS,403.15699,191.53342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M403T775_POS,403.23178,774.74491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M404T279_POS,404.22727,278.69608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M404T774_POS,404.23567,774.29181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M404T820_POS,404.27635,819.97583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M404T698_POS,404.29974,698.3197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M404T789_POS,404.30025,789.07706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M404T729_POS,404.33625,728.83047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M405T459_POS,405.07902,459.40775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M405T99_POS,405.13629,98.83034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M405T746_POS,405.26087,746.31668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M405T935_POS,405.25139,934.55612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M405T835_POS,405.26082,835.33481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M405T789_POS,405.30363,789.06183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M405T924_POS,405.33607,923.72794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M406T111_POS,406.05534,110.60492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M406T459_POS,406.08215,459.47338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M406T780_POS,406.24801,780.05713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M406T397_POS,406.24847,397.11841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M406T563_POS,406.25544,562.63092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M406T746_POS,406.2642,746.24081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M406T924_POS,406.33907,923.64447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M406T873_POS,406.35208,872.76871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M406T695_POS,406.35239,695.31284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M407T111_POS,407.06093,111.12378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M407T912_POS,407.23981,911.64066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M407T471_POS,407.29172,471.24942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M407T600_POS,407.34707,599.58527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M407T695_POS,407.35668,695.18054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M408T76_POS,408.14915,75.58459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M408T422_POS,408.26964,422.0923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M408T860_POS,408.30797,860.16696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M408T804_POS,408.33103,803.57193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M408T600_POS,408.35054,599.57001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M408T840_POS,408.3678,840.35776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M409T877_POS,409.18278,876.93439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M409T274_POS,409.18299,273.68591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M409T148_POS,409.18657,147.8653,adductAnnotation,C00078,M205T148_1_POS,C00078,0.838923173984744,[M],2M+H,C11H12N2O2,"NA",L-Tryptophan,C00078_1,grade1
M409T789_POS,409.25564,789.25623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M409T700_POS,409.25576,700.21112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M409T442_POS,409.27332,441.60892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M409T748_POS,409.30932,747.69061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M409T840_POS,409.37147,840.35699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M410T877_POS,410.18596,876.96208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M410T274_POS,410.18597,273.64554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M410T360_POS,410.20171,359.78955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M410T789_POS,410.25866,789.29047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M410T748_POS,410.31754,748.32343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M410T765_POS,410.34749,765.21387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M411T169_POS,411.12774,168.96272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M411T877_POS,411.17795,876.92075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M411T360_POS,411.20462,359.7988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M411T912_POS,411.28922,912.49121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M411T446_POS,411.28919,446.40497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M411T873_POS,411.30725,872.78491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M411T749_POS,411.32482,748.63724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T877_POS,412.1823,876.90955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T251_POS,412.21671,250.68958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T746_POS,412.20945,745.60287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T402_POS,412.21767,402.16153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T807_POS,412.24793,806.72266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T555_POS,412.26832,554.57117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T509_POS,412.26835,509.13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T277_POS,412.26869,276.69759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T708_POS,412.32062,708.35803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T748_POS,412.32822,748.3576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M412T722_POS,412.33936,721.84888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T616_POS,413.15654,615.62323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T445_POS,413.18353,445.45592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T251_POS,413.22045,250.69659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T789_POS,413.25248,789.16839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T927_1_POS,413.26587,926.75644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T803_POS,413.28727,802.61887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T433_POS,413.288,433.19824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T507_POS,413.3042,506.7034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T651_POS,413.30422,651.38544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T694_POS,413.30423,694.32684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T839_POS,413.32339,839.37848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M413T853_POS,413.32352,852.57913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T433_1_POS,413.78968,433.25993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T107_POS,414.21182,106.96537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T736_POS,414.22724,735.92365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T756_POS,414.24581,756.41095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T789_POS,414.25689,789.10991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T926_POS,414.26927,925.78922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T536_POS,414.2842,535.55658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T433_2_POS,414.29104,433.17905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T651_POS,414.308,651.38062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M414T819_POS,414.3211,819.08365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T397_1_POS,414.76162,397.13295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T795_POS,415.04244,795.37512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T360_POS,415.15705,359.81233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T84_POS,415.17074,83.59579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T707_POS,415.21108,706.5481,metAnnotation;adductAnnotation,KeggExd046636;KeggExd046636,M846T706_POS;M851T707_POS,KeggExd085102;KeggExd046636,0.754306280570595;0.439864233319429,[M];[M],M+H;M+H,C21H34O6S;C21H34O6S,6;NA,NA;NA,KeggExd085102_1;KeggExd046636_1,grade2;grade2
M415T428_POS,415.25893,428.3421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T288_POS,415.25327,288.16406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T671_POS,415.29236,671.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T536_POS,415.28777,535.69467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T649_POS,415.29266,649.3338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T728_POS,415.32011,728.10486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M415T809_POS,415.35661,808.86011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M416T477_1_POS,415.68488,476.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M416T372_POS,416.13346,371.81848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M416T360_POS,416.1601,359.78955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M416T707_POS,416.21397,706.50507,isotopeAnnotation;isotopeAnnotation,KeggExd085102;KeggExd046636,M415T707_POS;M415T707_POS,KeggExd085102;KeggExd046636,0.649965876468529;0.649965876468529,[M+1];[M+1],M+H;M+H,C21H34O6S;C21H34O6S,NA;NA,NA;NA,KeggExd085102_1;KeggExd046636_1,grade2;grade2
M416T769_POS,416.26676,768.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M416T820_POS,416.27629,819.96127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M416T789_POS,416.30034,789.06183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M416T760_POS,416.35486,759.68741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M417T795_POS,417.03997,795.12445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M417T251_POS,417.17223,250.69147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M417T385_POS,417.17525,384.68526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M417T707_POS,417.2166,706.5481,isotopeAnnotation;isotopeAnnotation,KeggExd085102;KeggExd046636,M415T707_POS;M415T707_POS,KeggExd085102;KeggExd046636,0.955292203688773;0.955292203688773,[M+2];[M+2],M+H;M+H,C21H34O6S;C21H34O6S,NA;NA,NA;NA,KeggExd085102_1;KeggExd046636_1,grade2;grade2
M417T817_POS,417.33548,817.03644,metAnnotation;metAnnotation,C05501;C05499,M441T764_POS;M441T764_POS,KeggExd047513;KeggExd047159,0.712418177815602;0.712418177815602,[M];[M],M+H;M+H,C27H44O3;C27H44O3,8;8,NA;NA,KeggExd047513_1;KeggExd047159_1,grade3;grade3
M417T760_POS,417.35804,759.61475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M418T82_POS,418.16997,82.27269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M418T490_POS,418.16176,489.80663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M418T516_POS,418.20641,515.54904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M418T707_POS,418.22012,706.56244,isotopeAnnotation;isotopeAnnotation,KeggExd085102;KeggExd046636,M415T707_POS;M415T707_POS,KeggExd085102;KeggExd046636,0.812016429655491;0.812016429655491,[M+3];[M+3],M+H;M+H,C21H34O6S;C21H34O6S,NA;NA,NA;NA,KeggExd085102_1;KeggExd046636_1,grade2;grade2
M418T820_POS,418.27936,819.93342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M418T762_POS,418.38865,761.72818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M419T490_POS,419.16936,490.37216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M419T82_POS,419.17341,82.27269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M419T327_POS,419.1693,326.68355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M419T736_POS,419.18282,736.15463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M419T867_POS,419.27664,866.64935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M419T720_POS,419.38356,719.84262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M419T762_POS,419.39201,761.72818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M420T181_POS,420.07038,180.50693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M420T490_POS,420.17309,489.69632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M420T234_POS,420.1861,233.80826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M420T794_POS,420.2144,794.39157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M420T821_POS,420.3313,820.92932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M420T720_POS,420.38672,719.84262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M420T763_POS,420.39503,762.51471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M421T502_POS,421.17901,501.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M421T234_POS,421.18921,233.75476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M421T765_POS,421.22222,765.47696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M421T303_POS,421.24165,302.68774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M421T747_POS,421.23413,747.28159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M421T789_POS,421.25614,789.20944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M421T935_POS,421.25021,934.58206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M421T810_POS,421.35207,809.78595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M422T765_POS,421.79394,765.23239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M422T100_POS,422.16476,100.32928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M422T789_POS,422.25858,789.20944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M422T712_POS,422.28947,712.45688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M422T829_POS,422.34695,829.15308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M423T447_POS,423.04986,447.27018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M423T72_POS,423.08925,72.20811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M423T332_POS,423.20061,331.7373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M423T819_POS,423.2353,819.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M423T789_POS,423.26203,789.18784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M423T397_POS,423.27447,397.1185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M423T832_POS,423.32532,832.27194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M423T606_POS,423.3426,605.59234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M424T397_POS,423.77662,396.78688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M424T447_POS,424.00835,446.60034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M424T103_POS,424.12675,103.27624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M424T819_POS,424.23832,819.07959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M424T255_POS,424.25335,254.65739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M424T715_POS,424.28471,715.13828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M424T832_POS,424.33224,832.24438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M424T792_POS,424.36294,791.76724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M425T729_1_POS,424.81862,728.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M425T775_POS,425.21391,774.72083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M425T462_POS,425.26796,462.45984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M425T434_POS,425.26795,434.24549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M425T921_POS,425.30471,920.6521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
