peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,Size1,Size2,Size3,Size4,Size5,Size6,QC_N,QC1_1,QC1_2,QC2_1,QC2_2,QC3_1,QC3_2,QC4_1,QC4_2,Size_1_1,Size_1_2,Size_1_3,Size_2_1,Size_2_2,Size_2_3,Size_3_1,Size_3_2,Size_3_3,Size_4_1,Size_4_2,Size_5_1,Size_5_2,Size_6_1,Size_6_2
M76T56_NEG,76.27765906958234,76.27765906958234,76.27765906958234,55.830599108886716,55.830599108886716,55.830599108886716,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934511.232044689
M77T514_1_NEG,76.91119341959845,76.91112591731925,76.91125515074314,514.0821838378906,512.84393310546875,515.886,14,6,2,2,0,0,2,2,1235775.6452554117,NA,1999890.5787464508,NA,2072869.2269090982,279644.3985164049,2009836.9955156262,NA,1648333.0588966294,1509421.6554837713,NA,906448.657692312,3318089.181562507,3070651.2859630827,NA,NA,NA,NA,NA,NA,2232716.208725967,3682810.4417499914,2994659.7019312447,3188755.6869179653
M77T967_NEG,76.96847643195358,76.96839376102227,76.96851525458838,967.32012939453125,941.9566650390625,986.4002685546875,28,7,3,3,3,2,2,2,9629506.586482767,NA,13512919.793271516,20638627.242187485,5084208.527857433,14919199.98917778,4161579.676421859,17279488.472488802,NA,5605325.138378937,9026531.779038604,9846191.777192859,12308644.226904195,10208359.583144551,11652106.249603823,16731480.478793757,13981656.912708664,16731480.478793757,8726308.348421885,14158780.2916148,13920671.19929216,7254912.544389208,8974599.48292843,7514196.215490495
M77T1075_NEG,76.96846596250333,76.96839664317432,76.96850791147916,1075.1790771484375,1065.6292724609375,1081.7699951171876,20,6,3,2,3,2,1,2,6246809.75645834,NA,7346437.275449955,23207082.890495528,NA,10233309.755468791,2945461.757013886,7874200.045765648,NA,4121158.944531283,2439121.2651823075,3950004.224423045,NA,2534175.652441391,2236991.9253906324,5071777.014843715,3167826.003125043,5071777.014843715,4185924.470673108,3321148.3836562466,5278611.625087929,NA,4085439.2666647267,4589946.547635422
M77T1055_NEG,76.96845741383405,76.96841197381546,76.96848301294109,1054.6673583984375,1044.6600341796875,1059.74560546875,12,3,2,2,1,1,1,2,4925362.2568359375,NA,3717930.541718757,NA,5157305.433883933,NA,NA,NA,NA,5139349.932072342,4559381.912919927,NA,NA,6346445.141684014,3492722.104895781,NA,4411640.56328127,NA,5714143.963092462,NA,3975872.99110672,NA,5109139.462109328,3138492.5681818128
M77T1034_NEG,76.96843830070122,76.96842650514995,76.96848183823418,1033.9356689453125,1031.1812744140625,1041.83056640625,10,3,2,1,1,1,1,1,NA,NA,NA,NA,3969839.0366182835,4527074.7018750245,5316699.392276791,NA,NA,3736070.2545201275,NA,4034754.8354687775,4979753.739210963,NA,NA,NA,6769513.895455757,NA,NA,2836211.19741582,4585550.287363279,NA,2393100.8736002473,NA
M77T1012_NEG,76.96845338088758,76.96840759052694,76.9684814991758,1011.7595825195312,999.66180419921875,1019.9905395507812,9,4,2,1,0,0,0,2,NA,NA,2573359.023332935,9083193.817447953,NA,5258978.590937525,3281384.1632031305,NA,NA,3192311.4396205302,4829654.28181002,NA,NA,4629968.712990001,NA,NA,NA,NA,NA,NA,NA,NA,3661297.8776215124,4719275.50752232
M77T88_NEG,76.96841049454028,76.9683446842969,76.96846105264731,88.29669952392578,85.6618423461914,90.70348358154297,4,1,0,1,0,1,1,0,NA,548821.8675178385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421313.0801902345,NA,NA,NA,NA,493235.3065846539,272261.517865,NA,NA,NA
M77T876_NEG,76.96812295255147,76.96812295255147,76.96812295255147,875.8330078125,875.8330078125,875.8330078125,2,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143737.7652309023,NA,143737.7652309023,NA,NA,NA,NA,NA,NA
M77T230_NEG,76.96844502069415,76.96842494622732,76.96846509516098,229.81570434570312,227.75924682617188,231.87216186523438,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469200.9586406266,679078.3582245245,NA,NA
M77T768_NEG,76.96823010904515,76.96823010904515,76.96823010904515,768.19769287109375,768.19769287109375,768.19769287109375,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106601.01607265523,NA,NA,NA,NA,NA
M77T908_NEG,77.01145905333688,77.01145905333688,77.01145905333688,907.59405517578125,907.59405517578125,907.59405517578125,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125019.93841552727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M77T141_NEG,77.01138601159903,77.01138601159903,77.01138601159903,141.02394104003906,141.02394104003906,141.02394104003906,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463045.3338656256,NA,NA
M77T514_2_NEG,77.02099356882596,77.02089685996617,77.02223928153768,513.9900207519531,511.8141784667969,516.8636474609375,6,1,0,2,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,505977.53513950406,NA,NA,NA,NA,767503.3929062493,986607.8310429698,NA,NA,NA,NA,NA,589699.339359376,NA,1283071.7380312455,NA
M77T106_NEG,77.27564710024221,77.27563253614609,77.27566166433833,106.09459686279297,105.06413269042969,107.12506103515625,2,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903258.8961601576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089158.5219039063
M77T513_NEG,77.46829715017643,77.46709810257002,77.46834918730472,513.19970703125,511.9822692871094,514.80450439453125,6,2,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,554667.2422031278,NA,387496.0465624976,305597.4109375006,NA,NA,NA,NA,478439.59759375267,NA,NA,NA,NA,NA,626791.4572098238,NA,NA,387540.4737037782
M78T458_1_NEG,77.91186705410941,77.91167857087284,77.91192635141871,458.21905517578125,455.59674072265625,471.84783935546875,22,9,3,3,1,1,2,2,3645154.2265044646,2366801.226234383,5296380.8180606635,1526964.5989531223,5876078.6782786455,1134942.7013312518,4668175.721618751,2323816.4076914033,4764780.844663201,1332719.8116207374,854569.7987031233,647551.2628697907,17272558.311657913,12642997.076056985,12765478.383000039,NA,2141432.336096593,NA,NA,1260513.226860083,2722746.955327136,7840096.049746513,3244864.5462053465,12512737.461375
M78T513_NEG,78.02555585165594,78.02551958986508,78.02565109628314,512.8916015625,511.79583740234375,516.5079345703125,23,8,3,3,3,2,2,2,4564876.991418449,NA,4279198.569411066,2383257.5800582967,3886545.614997753,3679838.831927744,3895554.203750017,3593311.426997387,4435203.174801893,3843382.756935198,2819446.027423299,3024901.7858906314,5281858.673607634,5635610.593145005,6588163.460937503,2539732.1354778544,3092282.2127130684,2539732.1354778544,2654174.0372544583,3265714.311639477,7316418.795881267,7607109.80925001,4102156.256599978,5012775.184446628
M78T458_2_NEG,78.02330481742447,78.02325207060272,78.02341383684035,458.1941833496094,455.0045471191406,462.00701904296875,9,3,0,3,0,0,2,1,NA,NA,NA,NA,500062.56936941884,387374.14888020745,974352.9471249959,NA,NA,NA,NA,NA,2711810.286243485,2342734.6572890542,2510143.848272462,NA,NA,NA,NA,NA,769438.1132265634,1076878.7546286997,NA,3037082.257848008
M78T458_3_NEG,78.13367263821667,78.13357303984706,78.13374937218441,458.16416931152344,456.0146484375,464.64093017578125,10,3,0,3,1,0,1,2,NA,NA,NA,NA,NA,NA,655843.5908500603,546233.6664531226,636819.9996964297,NA,NA,NA,3050524.9211523384,1416798.2491113292,574923.7808872755,NA,402547.21402500157,NA,NA,NA,NA,1445403.8064822445,663986.5930078094,3073895.2353515592
M78T512_NEG,78.13699406031047,78.13699406031047,78.13699406031047,512.15277099609375,512.15277099609375,512.15277099609375,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697118.7118164122,NA,NA,NA,NA,NA,NA,NA,NA,NA
M79T514_NEG,78.5265094449876,78.5265094449876,78.5265094449876,513.832275390625,513.832275390625,513.832275390625,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237394.94577499919,NA,NA
M79T100_NEG,78.70818086750441,78.70818086750441,78.70818086750441,100.11215209960938,100.11215209960938,100.11215209960938,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,805732.2115417973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M79T512_NEG,78.80413887812874,78.80409963777757,78.80417136103574,512.1048583984375,509.83203125,513.9283447265625,10,3,0,3,1,1,1,1,376497.99030468776,NA,394097.844726563,NA,312421.68338623317,NA,NA,NA,NA,NA,NA,NA,493360.97269872954,439857.9710865861,318505.6700406211,NA,384201.0756216514,NA,297037.26325195504,NA,NA,495197.6256927114,383277.8590017333,NA
M79T63_NEG,78.83297412590727,78.83295127274116,78.83299833984954,62.85343933105469,58.42569910888671,63.552345275878906,3,0,0,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2161020.6752424105,NA,NA,NA,NA,NA,2812353.060946875,1859833.948090177,NA,NA
M79T93_NEG,78.91731470680776,78.91722094513278,78.9173604496831,93.0918197631836,74.84046936035156,102.22175598144531,24,9,3,3,3,2,2,2,21323203.970225908,14158810.610227091,22645159.637994766,11519141.106907537,18546788.70373048,17575038.08785742,24092206.59804197,23233016.085392267,19790161.354003828,13388760.283103796,21477825.549851947,19626995.214845482,10902865.29769353,20283741.682134617,13926701.839937313,24569444.45918634,19304992.19857032,24569444.45918634,10949169.505771996,29254583.826955084,21876474.80630798,33407319.174969308,8573480.854657577,18043012.988516856
M79T478_NEG,78.95745817692965,78.95743512813667,78.95748038569117,478.2648162841797,474.63616943359375,479.6368103027344,6,1,1,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,312907.7793248685,1697758.4568046918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3471711.081195871,7556560.1491694115,1562555.3033500002,1472445.0425781198
M79T449_NEG,78.95749874619678,78.95743657767898,78.9575127727498,449.3060607910156,448.2142028808594,450.17266845703125,5,1,1,0,0,0,1,2,NA,474383.7608906242,NA,NA,NA,NA,NA,NA,NA,1529723.5449732186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996564.5513750096,1826681.466160713,1479191.3789609333
M79T551_NEG,78.95738004248936,78.95738004248936,78.95738004248936,551.447998046875,551.447998046875,551.447998046875,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121997.16944101467,NA,NA,NA,NA,NA
M79T881_NEG,78.95746605149033,78.95746605149033,78.95746605149033,881.05487060546875,881.05487060546875,881.05487060546875,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100204.85226171816,NA,NA
M79T668_NEG,78.95740850449675,78.95740850449675,78.95740850449675,668.417,668.417,668.417,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150088.61158749706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M79T458_1_NEG,79.02613349828187,79.02604638064068,79.02619890784263,457.6741943359375,456.5570068359375,459.94287109375,24,9,3,3,3,2,2,2,57300850.41526071,21964127.70046868,58542731.94096413,34618336.31935321,58978151,44136081.24944822,52311278.201031245,46702416.30868237,54816339.57607813,20184900.11649011,12187693.580156228,17107042.5909933,156034458.65902564,111507588.02756119,119101293.31288548,11280525.534628546,44908472.10748289,11280525.534628546,14355534.43823126,19224946.626300003,52576593.46342864,60108823.68817865,39497221.96518905,140175712.84129518
M79T458_2_NEG,79.13766181455792,79.13759510258646,79.1377485930259,458.0668640136719,456.5570068359375,465.71087646484375,25,9,3,3,3,2,2,2,12817377.380708322,4137345.852997166,13433945.816854171,7538854.516680647,13308952.487599442,10331090.187085148,12794126.890658887,11203633.354413163,12261051.210327273,4732312.971782067,2201198.274206726,4025297.337335726,29498464.804142654,22994421.98904892,23031410.48763952,2500677.932717284,11088879.060109714,2500677.932717284,3349058.1428547786,4484428.12301367,13026065.95087502,14019967.722643731,9643996.912626842,26751415.029968783
M79T458_3_NEG,79.24897998881362,79.24774598975264,79.24905649528667,458.01336669921875,455.0428466796875,465.255615234375,21,7,3,3,1,2,1,2,1475860.797722095,921056.9820205099,887100.133507249,825361.0424698648,NA,NA,1731813.5700625,2118334.501978513,2124854.1580359438,614982.0934774304,347810.48319028906,723379.525068751,5247371.862460928,4175554.7187512056,4157561.016000013,NA,1448870.359051133,NA,568922.7591859974,478441.36679101735,2382460.805828728,NA,986456.9848984305,4238405.445796875
M79T161_1_NEG,79.27661319932864,79.27648680692896,79.27666611348712,161.2235107421875,154.53219604492188,163.44869995117188,24,9,3,3,3,2,2,2,36591304.07754862,32323157.836338528,39591795.009525955,46027900.1481797,40170410.056255445,39690001.967715375,41932152.05539063,41097659.23485936,38427166.76623717,42642961.57256194,32912013.471901376,40234414.921069615,39786928.1234951,23057935.977119043,29964477.268339,36698019.91710349,34359811.5950726,36698019.91710349,35840959.997892074,30063609.537720002,65914635.39717994,94396460.08308183,34914244.495204404,19333218.92993303
M79T161_2_NEG,79.38806819977302,79.38802902267378,79.38812996660552,161.05422973632812,154.53219604492188,163.44869995117188,24,9,3,3,3,2,2,2,13133616.023617474,10235451.619976204,14592428.035899987,15260019.931250006,14849041.978901442,14364176.250577541,15577406.12291895,14138414.972363276,13321912.118259871,14994552.82561162,11322454.838043485,13961747.264439551,13689212.802072423,6652509.274096877,10756302.137371523,11863684.695390612,11706837.366316237,11863684.695390612,10965450.937500007,9375271.244644735,24019166.021560483,29751901.662557833,11811546.934088249,6097515.05476923
M79T113_NEG,79.39149688622436,79.39144441548099,79.39159994806197,113.20927429199219,112.7813720703125,114.07433319091797,3,1,0,1,0,0,0,1,NA,NA,NA,NA,327327.01805013075,NA,NA,NA,NA,NA,NA,NA,720943.9996785719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446163.626290365
M79T161_3_NEG,79.49851645966896,79.49724592510623,79.49855270245061,161.11715698242188,154.53219604492188,171.0518035888672,21,9,2,3,3,2,1,0,6184477.732851551,2998177.9893046953,7217747.891072917,11176784.806544526,8057886.938062495,9522819.83452625,9709471.646306634,9065725.482345482,6815690.49528446,5590547.928984385,5296974.080919919,NA,6445874.579577874,2789577.6895833304,3652470.9164953097,8742595.16326562,7742273.082968751,8742595.16326562,4132606.9369464186,6491899.071484378,5567232.640749998,NA,NA,NA
M80T162_1_NEG,79.60999590011986,79.60991877500517,79.61005284226349,161.96224975585938,155.845703125,163.44869995117188,22,9,3,3,1,2,2,2,2037088.9649479133,1097441.3203125012,2830031.6711079516,2745878.810968752,3140016.8614252233,1816906.8836805588,2879990.197335936,2976392.6470295805,2990910.8889843756,3689013.9922200534,2230545.8056254336,2668017.290865624,2928027.361890628,961931.2664062498,2210724.848665738,NA,2107867.6288320352,NA,3010902.985678708,1961110.4216010063,4933120.521312506,6840547.605814457,2594715.261591793,752045.9778772306
M80T162_2_NEG,79.72135734682126,79.72132952777645,79.7213851658661,162.4696807861328,161.47296142578125,163.46640014648438,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591278.3334921899,1042719.9511988646,NA,NA
M80T939_NEG,79.95587674394326,79.95580973585139,79.95591087547015,938.9621750488282,937.91998291015625,940.89599609375,12,3,2,3,0,1,2,1,NA,NA,NA,NA,7990928.071670301,NA,8372763.1404386135,NA,10547536.037692491,NA,8514705.468750007,9702550.360687526,10861461.118320301,7068934.855271698,8066982.190092509,NA,NA,NA,7814993.756869124,NA,8134681.06982031,7282020.842622393,7450511.0393404635,NA
M80T67_NEG,79.95584499410083,79.95479871767172,79.95592035768111,66.95121002197266,54.069899108886716,69.1788101196289,11,3,1,1,2,1,2,1,NA,NA,3276952.9914857177,NA,NA,16894616.12029781,NA,NA,5221050.346714996,NA,9468644.467910158,NA,NA,19457360.178674992,NA,11389012.186063237,NA,11389012.186063237,NA,11242679.131750824,18515673.878921237,21665901.627760716,NA,2923309.1884275028
M80T87_NEG,79.95587987041645,79.95581012040442,79.95590871029664,87.3928451538086,83.17803192138672,92.96781158447266,7,4,1,0,2,0,0,0,8891833.766259817,NA,18306069.754440986,43329904.184799984,NA,13374309.286061335,NA,NA,NA,NA,9779392.49319252,NA,NA,NA,NA,9358462.439428838,NA,9358462.439428838,NA,NA,NA,NA,NA,NA
M80T131_NEG,79.95587637422226,79.95586337811567,79.9558839028003,131.22767639160156,127.77690124511719,139.16529846191406,6,2,1,0,2,1,0,0,NA,NA,12909041.248253912,NA,NA,35134129.156479165,NA,NA,NA,NA,11208839.423734384,NA,NA,NA,NA,10873125.640422784,NA,10873125.640422784,NA,22850598.60471799,NA,NA,NA,NA
M80T1077_NEG,79.95581962913943,79.95580330222396,79.9558338919686,1076.7926025390625,1066.26953125,1078.95,3,0,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4984821.024609345,13868037.026406255,7378464.907479186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M80T434_NEG,79.95576685685457,79.95569882423281,79.95583488947632,434.30438232421875,433.3818359375,435.2269287109375,2,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1828748.5657968759,NA,NA,NA,NA,NA,NA,6447113.960601581,NA,NA,NA,NA
M80T1046_NEG,79.95584787383072,79.95584787383072,79.95584787383072,1046.4691162109375,1046.4691162109375,1046.4691162109375,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20068420.827469587,NA,NA,NA,NA
M80T154_NEG,80.01917932910808,80.01901302610558,80.0192731381746,153.89208984375,145.57582092285156,165.9547119140625,23,8,2,3,3,2,2,2,5516059.655230907,NA,4644353.845929278,2651505.182895834,4808942.543236842,5865427.614375003,2557591.1615234367,7208561.638192436,4877574.203632814,3664076.76408173,6105354.400803572,NA,4994587.411429684,4580190.378881253,3758841.660583337,4338185.718541666,4488766.752495539,4338185.718541666,3241356.193031254,4956911.597866671,2389412.5156597244,2575509.850801683,2954392.814041669,4017799.6030750033
M80T165_NEG,80.39094665793948,80.39086034537425,80.39095499850802,165.40428161621094,158.46926879882812,167.13662719726562,5,4,1,0,0,0,0,0,NA,2295646.3604407585,976838.349265623,732456.244130578,NA,NA,814009.4707942718,NA,NA,1775328.8195390622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M81T165_NEG,80.50235808460023,80.50235808460023,80.50235808460023,164.67514038085938,164.67514038085938,164.67514038085938,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468156.7565644529,NA
M81T154_NEG,80.51856806483818,80.51846436368,80.51863189449546,154.1050567626953,149.32034301757812,164.96568298339844,19,7,2,2,3,2,1,1,1759019.5769705868,NA,NA,4400822.537593149,840298.606658379,2645912.726763328,751321.0218593744,1948144.8473437466,1233598.6781020835,1412257.5509742198,2113328.351959635,NA,856312.8643359363,1346169.8426118158,NA,2711308.772234372,2192405.2947986103,2711308.772234372,1168312.0275100437,1105292.7663579558,NA,647047.7966590904,1026892.139067708,NA
M81T458_NEG,80.58350745369047,80.5834389487963,80.58360549176435,458.2684631347656,456.6172180175781,459.94287109375,24,9,3,3,3,2,2,2,7075240.017716903,19861090.84574999,7816768.97450335,4147572.7706874986,7330605.588740809,6188509.916160595,7262211.017231303,6014702.34749999,7232825.372236597,2469016.1437077187,1248882.0339973923,1812708.7778798097,17123219.433487795,13242913.928823885,12813525.462779604,497124.68274218985,6413784.357131257,497124.68274218985,1616813.4554437532,2263850.7278867234,7077524.429407158,6067733.980481448,5644206.133930117,12368804.763282983
M81T459_NEG,80.69498096291088,80.69374622779387,80.69507970031032,459.0281982421875,456.7794494628906,466.6566162109375,14,6,0,3,1,0,1,2,1416917.6009765593,4110826.5912211486,NA,614490.766406248,NA,1059406.314071876,1562775.3317109363,NA,1678353.744870539,NA,NA,NA,2621335.3128921837,1882254.8860078058,2412251.5924062543,NA,1082118.3579187493,NA,NA,NA,NA,1492588.980878123,659696.8745390596,2813470.33425
M81T186_NEG,80.80727299358247,80.80724709860863,80.8073119374461,185.852294921875,184.76988220214844,202.5443572998047,10,6,0,1,1,0,2,0,701757.4305908208,NA,472969.32647395704,673749.590149741,499320.45282421994,742263.7466584188,336241.78448437405,NA,NA,NA,NA,NA,397735.59549023426,NA,NA,NA,822520.9137509762,NA,NA,NA,561861.6967031243,484187.5940890604,NA,NA
M81T93_NEG,80.91525228964309,80.91517998571067,80.91531975645532,92.96781158447266,74.84046936035156,102.22175598144531,25,9,3,3,3,2,2,2,25590741.2263101,17153379.427579176,23373188.83720078,11862332.845377402,26962363.77176075,19227551.892273948,23150024.644269265,26716376.216981754,23019542.006562483,22344798.738704775,27394173.79956943,21031959.99744529,12607494.95816823,22355201.21689063,16264035.040120324,32932439.916583683,21695163.389889065,32932439.916583683,12168914.154430041,35738265.2193927,28328207.038488723,37906238.121872745,7146617.861346153,21395080.67402344
