name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,score,isotope,adduct,Formula,matched.frag,compound.name,peak.group,confidence
M652T428_NEG,652.20108,428.0193,isotopeAnnotation;isotopeAnnotation,C05839;C16827,M651T428_NEG;M651T428_NEG,C05839;C16827,0.74256069693471;0.74256069693471,[M+1];[M+1],2M-H;2M-H,C15H18O8;C15H18O8,NA;NA,cis-beta-D-Glucosyl-2-hydroxycinnamate;p-Coumaroyl-D-glucose,C05839_1;C16827_1,grade2;grade2
M653T428_NEG,653.20359,427.73938,isotopeAnnotation;isotopeAnnotation,C05839;C16827,M651T428_NEG;M651T428_NEG,C05839;C16827,0.699943746007368;0.699943746007368,[M+2];[M+2],2M-H;2M-H,C15H18O8;C15H18O8,NA;NA,cis-beta-D-Glucosyl-2-hydroxycinnamate;p-Coumaroyl-D-glucose,C05839_1;C16827_1,grade2;grade2
M653T62_NEG,653.30127,61.85742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M654T325_NEG,654.21014,325.34012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M656T515_NEG,656.20705,514.71103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M657T515_1_NEG,656.70932,514.64459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M657T515_2_NEG,657.21132,514.64459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M657T370_NEG,657.28653,370.29315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M658T515_1_NEG,657.71217,514.78003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M658T515_2_NEG,658.2139,514.86993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M658T139_NEG,658.22316,138.64793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M659T306_NEG,659.23731,306.34479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M662T392_NEG,662.19157,391.65802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M663T390_NEG,663.19419,390.18759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M664T391_NEG,664.18935,391.09241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M665T458_NEG,665.21386,457.92172,metAnnotation;metAnnotation;metAnnotation;metAnnotation,C00492;C00492;C00492;C06219,M503T434_NEG;M503T434_NEG;M503T434_NEG;M503T434_NEG,C01613;C03989;C08242;C02013,2.09230726384079;2.09147674558909;2.09147674558909;2.09145032371567,[M];[M];[M];[M],M-H;M-H;M-H;M-H,C24H42O21;C24H42O21;C24H42O21;C24H42O21,31;31;31;31,Stachyose;Isolychnose;Lychnose;Cellotetraose,C01613_1;C03989_1;C08242_1;C02013_1,grade2;grade2;grade2;grade2
M666T337_NEG,666.18877,336.93124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M666T458_NEG,666.2174,458.13052,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01613;C02013;C03989;C08242,M665T458_NEG;M665T458_NEG;M665T458_NEG;M665T458_NEG,C01613;C02013;C03989;C08242,0.964957689944319;0.964957689944319;0.964957689944319;0.964957689944319,[M+1];[M+1];[M+1];[M+1],M-H;M-H;M-H;M-H,C24H42O21;C24H42O21;C24H42O21;C24H42O21,NA;NA;NA;NA,Stachyose;Cellotetraose;Isolychnose;Lychnose,C01613_1;C02013_1;C03989_1;C08242_1,grade2;grade2;grade2;grade2
M667T437_NEG,667.17295,436.89091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M667T458_NEG,667.21953,458.24359,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01613;C02013;C03989;C08242,M665T458_NEG;M665T458_NEG;M665T458_NEG;M665T458_NEG,C01613;C02013;C03989;C08242,0.949475819745359;0.949475819745359;0.949475819745359;0.949475819745359,[M+2];[M+2];[M+2];[M+2],M-H;M-H;M-H;M-H,C24H42O21;C24H42O21;C24H42O21;C24H42O21,NA;NA;NA;NA,Stachyose;Cellotetraose;Isolychnose;Lychnose,C01613_1;C02013_1;C03989_1;C08242_1,grade2;grade2;grade2;grade2
M668T458_NEG,668.22256,458.13052,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01613;C02013;C03989;C08242,M665T458_NEG;M665T458_NEG;M665T458_NEG;M665T458_NEG,C01613;C02013;C03989;C08242,0.954872647481894;0.954872647481894;0.954872647481894;0.954872647481894,[M+3];[M+3];[M+3];[M+3],M-H;M-H;M-H;M-H,C24H42O21;C24H42O21;C24H42O21;C24H42O21,NA;NA;NA;NA,Stachyose;Cellotetraose;Isolychnose;Lychnose,C01613_1;C02013_1;C03989_1;C08242_1,grade2;grade2;grade2;grade2
M669T66_NEG,669.43691,66.4124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M670T400_NEG,670.25307,400.09004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M670T125_NEG,670.2929,125.10288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M671T61_NEG,671.26735,61.46749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M672T390_NEG,672.22133,390.15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M673T140_NEG,673.21706,139.58539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M673T390_NEG,673.22404,390.15344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M674T514_NEG,674.19782,514.03229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M674T140_NEG,674.21893,139.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M674T390_NEG,674.22135,390.14348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M675T514_1_NEG,674.6999,514.03229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M675T939_NEG,675.1777,938.96219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M675T514_2_NEG,675.19897,514.20099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M675T140_NEG,675.215,140.03905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M676T514_NEG,675.69926,514.23602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M676T262_NEG,676.2674,261.84353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M679T153_NEG,679.11478,153.34698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M679T514_NEG,679.21066,513.87289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M680T514_1_NEG,679.71347,513.86445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M680T151_NEG,680.11744,151.05453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M680T514_2_NEG,680.21492,513.87289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M681T514_1_NEG,680.71605,513.85279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M681T157_NEG,681.11215,156.57181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M681T514_2_NEG,681.21735,513.88486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M682T153_NEG,682.11417,152.94392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M683T389_NEG,683.22447,389.48302,metAnnotation;metAnnotation;metAnnotation,C01742;C00208;C00137,M401T390_NEG;M401T390_NEG;M239T396_NEG,C00089;C01083;C01235,1.22651706907529;1.22581458701852;0.817300007932018,[M];[M];[M],2M-H;2M-H;2M-H,C12H22O11;C12H22O11;C12H22O11,18;18;11,"Sucrose;alpha,alpha-Trehalose;alpha-D-Galactosyl-(1->3)-1D-myo-inositol",C00089_1;C01083_1;C01235_1,grade1;grade1;grade1
M684T390_NEG,684.22879,389.90866,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01083;C00089;C01235,M683T389_NEG;M683T389_NEG;M683T389_NEG,C01083;C00089;C01235,0.902752309687916;0.902752309687916;0.902752309687916,[M+1];[M+1];[M+1],2M-H;2M-H;2M-H,C12H22O11;C12H22O11;C12H22O11,NA;NA;NA,"alpha,alpha-Trehalose;Sucrose;alpha-D-Galactosyl-(1->3)-1D-myo-inositol",C01083_1;C00089_1;C01235_1,grade1;grade1;grade1
M685T389_NEG,685.23106,389.48302,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01083;C00089;C01235,M683T389_NEG;M683T389_NEG;M683T389_NEG,C01083;C00089;C01235,0.954395358091061;0.954395358091061;0.954395358091061,[M+2];[M+2];[M+2],2M-H;2M-H;2M-H,C12H22O11;C12H22O11;C12H22O11,NA;NA;NA,"alpha,alpha-Trehalose;Sucrose;alpha-D-Galactosyl-(1->3)-1D-myo-inositol",C01083_1;C00089_1;C01235_1,grade1;grade1;grade1
M685T64_NEG,685.48183,63.74888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M686T514_NEG,686.2195,513.82864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M686T390_NEG,686.23463,390.08704,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01083;C00089;C01235,M683T389_NEG;M683T389_NEG;M683T389_NEG,C01083;C00089;C01235,0.821931408008155;0.821931408008155;0.821931408008155,[M+3];[M+3];[M+3],2M-H;2M-H;2M-H,C12H22O11;C12H22O11;C12H22O11,NA;NA;NA,"alpha,alpha-Trehalose;Sucrose;alpha-D-Galactosyl-(1->3)-1D-myo-inositol",C01083_1;C00089_1;C01235_1,grade1;grade1;grade1
M686T64_NEG,686.48425,63.78489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M687T514_1_NEG,686.72201,513.81244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M687T514_2_NEG,687.22229,513.82864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M687T390_NEG,687.23702,389.75531,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01083;C00089;C01235,M683T389_NEG;M683T389_NEG;M683T389_NEG,C01083;C00089;C01235,0.842901833485196;0.842901833485196;0.842901833485196,[M+4];[M+4];[M+4],2M-H;2M-H;2M-H,C12H22O11;C12H22O11;C12H22O11,NA;NA;NA,"alpha,alpha-Trehalose;Sucrose;alpha-D-Galactosyl-(1->3)-1D-myo-inositol",C01083_1;C00089_1;C01235_1,grade1;grade1;grade1
M688T514_NEG,687.72394,513.85279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M690T463_NEG,690.28446,462.55655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M691T462_1_NEG,690.78572,462.33745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M692T514_NEG,692.18632,513.89612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M693T514_1_NEG,692.68771,513.8689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M693T939_NEG,693.18943,938.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M693T514_2_NEG,693.18555,513.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M693T427_2_NEG,693.25679,426.89868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M693T65_NEG,693.43728,65.4688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M694T65_NEG,694.44058,65.43063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M695T61_NEG,695.31155,61.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M695T107_NEG,695.46603,106.97488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M697T514_NEG,697.20024,513.81409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M697T127_NEG,697.39339,126.96628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M697T65_NEG,697.46911,65.47491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M698T514_1_NEG,697.70253,513.81955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M698T514_2_NEG,698.19208,514.16595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M698T362_NEG,698.24936,362.23257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M698T256_NEG,698.25187,255.92368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M698T65_NEG,698.4719,65.3224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M699T514_1_NEG,698.6931,513.92834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M701T458_NEG,701.19091,457.74646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M701T66_NEG,701.47635,66.32098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M702T458_NEG,702.19518,458.09724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M702T513_NEG,702.21427,512.98575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M702T66_NEG,702.48006,66.13948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M703T513_1_NEG,702.71623,513.01642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M703T458_NEG,703.18874,457.98045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M703T513_2_NEG,703.21768,513.09476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M704T513_1_NEG,703.71928,513.01642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M704T458_NEG,704.19284,458.09724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M707T514_1_NEG,706.73256,513.94626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M708T99_NEG,708.35835,99.25811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M709T513_NEG,709.22278,512.86792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M709T99_NEG,709.36096,99.35815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M709T63_NEG,709.48171,62.83972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M710T513_1_NEG,709.72451,512.84879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M710T513_2_NEG,710.22578,512.79556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M710T437_NEG,710.27214,436.68436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M710T63_NEG,710.48488,62.8475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M710T95_NEG,710.48495,94.78329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M711T513_NEG,710.72639,512.94559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M711T458_NEG,711.21913,457.67419,metAnnotation,C00031,M179T263_1_NEG,C17759,0.684919540003164,[M],2M-H,C16H20O9,9,1-O-Feruloyl-beta-D-glucose,C17759_2,grade2
M712T458_NEG,712.22342,457.7021,isotopeAnnotation,C17759,M711T458_NEG,C17759,0.722225742563437,[M+1],2M-H,C16H20O9,"NA",1-O-Feruloyl-beta-D-glucose,C17759_2,grade2
M713T96_NEG,712.53613,95.98377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M713T458_NEG,713.22556,457.74646,isotopeAnnotation,C17759,M711T458_NEG,C17759,0.731905979012783,[M+2],2M-H,C16H20O9,"NA",1-O-Feruloyl-beta-D-glucose,C17759_2,grade2
M713T220_NEG,713.35196,219.88731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M713T161_NEG,713.47344,161.05423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M713T123_NEG,713.47427,122.52689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M713T102_NEG,713.47422,102.22176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M714T458_NEG,714.22874,457.74646,isotopeAnnotation,C17759,M711T458_NEG,C17759,0.710225693703908,[M+3],2M-H,C16H20O9,"NA",1-O-Feruloyl-beta-D-glucose,C17759_2,grade2
M714T161_NEG,714.47724,161.05423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M714T123_NEG,714.47701,122.73578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M715T113_NEG,714.50834,113.29106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M715T422_NEG,715.27562,421.98184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M715T161_NEG,715.471,161.05423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M716T422_NEG,716.27683,421.96877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M716T161_NEG,716.47447,161.05423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M717T422_NEG,717.27392,421.85349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M717T161_NEG,717.47667,161.12944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M717T67_NEG,717.47141,67.28073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M718T504_NEG,717.73599,504.27185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M718T505_NEG,718.23762,504.84088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M719T390_NEG,719.20206,390.08183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M720T390_NEG,720.20501,389.90866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M720T135_NEG,720.33023,134.52926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M721T514_NEG,721.19271,513.81409,metAnnotation,C20942,M539T277_NEG,C17950,0.809986611652071,[M],2M+Na-2H,C12H21N3O7P,10,N-Acetyldemethylphosphinothricin tripeptide,C17950_1,grade2
M721T390_NEG,721.19947,390.08183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M722T95_NEG,721.50282,95.21359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M722T72_NEG,721.50327,71.6797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M722T514_1_NEG,721.69522,513.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M722T514_2_NEG,722.19534,513.82501,isotopeAnnotation,C17950,M721T514_NEG,C17950,0.782499999430261,[M+1],2M+Na-2H,C12H21N3O7P,"NA",N-Acetyldemethylphosphinothricin tripeptide,C17950_1,grade2
M722T389_NEG,722.20349,389.17317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M723T220_NEG,723.38109,219.90053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M724T166_NEG,723.5024,165.93394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M725T166_NEG,724.50597,166.11371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M725T458_NEG,725.23525,458.0636,metAnnotation;metAnnotation;metAnnotation;metAnnotation,C00492;C00492;C00492;C06219,M503T434_NEG;M503T434_NEG;M503T434_NEG;M503T434_NEG,C01613;C03989;C08242;C02013,2.15897568517203;2.15814490959703;2.15814490959703;2.15811847953719,[M];[M];[M];[M],M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO,C24H42O21;C24H42O21;C24H42O21;C24H42O21,32;32;32;32,Stachyose;Isolychnose;Lychnose;Cellotetraose,C01613_1;C03989_1;C08242_1;C02013_1,grade2;grade2;grade2;grade2
M725T145_NEG,725.38809,144.95888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M725T65_NEG,725.47598,65.27592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M726T458_NEG,726.24008,458.0636,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01613;C02013;C03989;C08242,M725T458_NEG;M725T458_NEG;M725T458_NEG;M725T458_NEG,C01613;C02013;C03989;C08242,0.938073741385535;0.938073741385535;0.938073741385535;0.938073741385535,[M+1];[M+1];[M+1];[M+1],M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO,C24H42O21;C24H42O21;C24H42O21;C24H42O21,NA;NA;NA;NA,Stachyose;Cellotetraose;Isolychnose;Lychnose,C01613_1;C02013_1;C03989_1;C08242_1,grade2;grade2;grade2;grade2
M726T145_NEG,726.39161,144.52943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M727T458_NEG,727.24045,458.21906,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01613;C02013;C03989;C08242,M725T458_NEG;M725T458_NEG;M725T458_NEG;M725T458_NEG,C01613;C02013;C03989;C08242,0.963969714102311;0.963969714102311;0.963969714102311;0.963969714102311,[M+2];[M+2];[M+2];[M+2],M+CH3COO;M+CH3COO;M+CH3COO;M+CH3COO,C24H42O21;C24H42O21;C24H42O21;C24H42O21,NA;NA;NA;NA,Stachyose;Cellotetraose;Isolychnose;Lychnose,C01613_1;C02013_1;C03989_1;C08242_1,grade2;grade2;grade2;grade2
M727T186_NEG,727.24986,185.71143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M727T397_NEG,727.26296,396.79639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M728T514_NEG,728.20065,513.82501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M728T458_NEG,728.20969,458.06686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M728T186_NEG,728.25198,185.76828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M729T458_NEG,729.21428,458.19418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M729T389_NEG,729.23008,389.19623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M729T186_NEG,729.24805,185.77377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M730T389_NEG,730.2344,389.19623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M730T186_NEG,730.25019,185.80913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M731T123_NEG,730.50268,122.61754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M731T389_NEG,731.23673,389.19188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M732T96_NEG,732.35872,96.3152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M733T96_NEG,733.36177,96.3152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M734T96_NEG,734.35984,96.28315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M737T523_NEG,737.23548,522.96042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M738T164_NEG,737.51801,164.06602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M738T523_1_NEG,737.7369,522.96967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M738T523_2_NEG,738.23866,522.96967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M739T68_NEG,738.50849,67.54393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M739T165_NEG,738.52199,164.67514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M739T523_1_NEG,738.73895,523.02972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M739T523_2_NEG,739.24077,523.49445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M740T68_NEG,739.51195,67.54393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M740T164_NEG,740.4933,164.00797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M741T67_NEG,740.51652,67.28073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M741T504_1_NEG,740.73866,503.81746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M741T459_NEG,741.23018,458.7435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M741T504_2_NEG,741.24064,503.91193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M741T69_NEG,741.47092,68.83796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M741T164_NEG,741.49609,164.06602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M742T504_1_NEG,741.74065,503.75175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M742T70_NEG,742.47468,69.66231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M743T389_NEG,743.24632,389.19293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M743T94_NEG,743.48512,94.49237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M743T71_NEG,743.48548,70.51407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M746T71_NEG,745.50315,70.68669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M747T71_NEG,746.50635,70.88197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M746T132_NEG,746.49768,131.69577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M747T95_NEG,746.5058,95.22912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M748T94_NEG,747.51245,94.25605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M748T71_NEG,747.51237,70.88197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M749T96_NEG,748.51375,96.18059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M750T96_NEG,749.5183,96.19292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M751T96_NEG,750.51165,96.18328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M752T96_NEG,751.51439,96.19825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M753T376_NEG,753.20723,376.0672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M754T376_NEG,754.20838,376.13295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M755T523_NEG,755.22455,522.90063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M755T458_NEG,755.24559,458.16417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M756T523_1_NEG,755.7266,522.88635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M756T523_2_NEG,756.22495,522.90958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M757T523_1_NEG,756.72586,522.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
